snap_share_t_minus_1,cpoe,player_id,route_participation,aging_curve_position,ppg_t,depth_chart_position,tprr,total_points_t,ppg_t_minus_2,dakota,air_yards_share,aging_curve_value,target_share_nfl,yprr,epa_per_dropback,dropback_count,team,feature_season,weighted_opportunity,age,is_dual_threat,ppg_t_minus_1,pass_attempts,snap_share,games_t,position,avg_ppg_t1_t2,training_eligible,outcome_returned,ppg_t_minus_1_available,ppg_t_minus_2_available,snap_share_t_minus_1_available,te_role_is_risk_profile,ngs_completion_percentage_above_expectation,ngs_avg_time_to_throw,ngs_avg_separation,ngs_avg_cushion,ngs_rush_yards_over_expected_per_att,ngs_percent_attempts_gte_eight_defenders
0.50625,,00-0032688,0.09863429438543247,WR,3.766666666666667,WR,0.09230769230769231,22.6,8.147058823529411,,0.031112091791703444,0.76,0.010507880910683012,1.9384615384615385,,,MIA,2023,0.037540285620216926,30.0,False,4.3500000000000005,,0.2288888888888889,6,WR,,False,False,True,True,True,,,,,,,
,,00-0032707,,WR,4.166666666666667,WR,,25.0,,,0.056706369756602794,0.8,0.04316546762589928,,,,DET,2018,0.10444266026847088,24.0,False,,,,6,WR,,False,False,False,False,False,,,,,,,
,,00-0032725,0.10130246020260492,TE,2.6571428571428575,TE,0.15714285714285714,18.6,,,0.009503239740820735,1.0,0.018211920529801324,1.5142857142857142,,,LAC,2020,0.033970148613276505,27.0,False,,,0.124375,7,TE,1.5916666666666668,True,True,False,False,False,0.0,,,,,,
0.124375,,00-0032725,0.1909212283044059,TE,2.75,TE,0.13286713286713286,38.5,,,0.013486312399355877,1.0,0.02900763358778626,1.1538461538461537,,,LAC,2021,0.05295186906122851,28.0,False,2.6571428571428575,,0.28647058823529414,14,TE,0.43333333333333335,True,True,True,False,True,0.0,,,,,,
0.28647058823529414,,00-0032725,0.07529722589167767,TE,0.43333333333333335,TE,0.12280701754385964,3.9000000000000004,2.6571428571428575,,0.008023178069979943,1.0,0.011041009463722398,0.15789473684210525,,,ARI,2022,0.022177738844569556,29.0,False,2.75,,0.116875,9,TE,,False,False,True,True,True,0.0,,,,,,
,,00-0032728,0.16548042704626334,WR,2.5250000000000004,WR,0.10752688172043011,10.100000000000001,,,0.0319094184251158,1.0,0.02074688796680498,0.6559139784946236,,,PIT,2019,0.05345692484778852,27.0,False,,,,4,WR,,False,False,False,False,False,,,,,,,
,,00-0032741,,RB,9.39375,RB,,150.3,,,0.006093845216331505,1.0,0.046849757673667204,,,,TB,2018,0.07454032816193286,24.0,True,,,0.560625,16,RB,5.473958333333333,True,True,False,False,False,,,,,,-0.005377980778714384,22.64957264957265
0.560625,,00-0032741,0.21458625525946703,RB,7.28125,RB,0.1568627450980392,116.5,,,0.004691164972634871,1.0,0.039603960396039604,0.7516339869281046,,,TB,2019,0.06268975607490382,25.0,True,9.39375,,0.3025,16,RB,4.328333333333333,True,True,True,False,True,,,,,,-0.5824670530745025,33.116883116883116
0.3025,,00-0032741,0.08701657458563536,RB,3.6666666666666665,RB,0.1111111111111111,55.0,9.39375,,0.00025246149962130775,1.0,0.011400651465798045,0.19047619047619047,,,WAS,2020,0.017277700248431983,26.0,True,7.28125,,0.16647058823529412,15,RB,4.99,True,True,True,True,True,,,,,,-0.7934436930087657,42.5531914893617
0.16647058823529412,,00-0032741,0.06827309236947791,RB,4.99,RB,0.2549019607843137,49.900000000000006,7.28125,,0.0037835792659856224,0.78,0.0203125,1.3137254901960784,,,LV,2021,0.03311725548618994,27.0,True,3.6666666666666665,,0.14818181818181816,10,RB,,False,False,True,True,True,,,,,,,
,,00-0032745,,TE,0.4833333333333334,TE,,2.9000000000000004,,,0.0018281535648994515,0.8,0.008077544426494346,,,,TB,2018,0.013396024135171134,25.0,False,,,,6,TE,,False,False,False,False,False,0.0,,,,,,
,,00-0032760,,WR,7.28,WR,,109.2,,,0.27327690447400244,1.0,0.15950920245398773,,,,WAS,2018,0.4305576368127833,26.0,False,,,0.884,15,WR,,False,False,False,False,False,,,,2.422757691942154,5.586025641025641,,
,,00-0032764,,RB,12.585,RB,,201.36,,,-0.004080351537978657,1.0,0.04245283018867924,,,,TEN,2018,0.06082299920643381,24.0,True,,,0.408125,16,RB,20.102516339869283,True,True,False,False,False,,,,,,1.1081025578977606,33.48837209302326
0.408125,,00-0032764,0.44884488448844884,RB,20.134444444444444,RB,0.10661764705882353,362.42,,,-0.014522821576763486,1.0,0.060542797494780795,0.8345588235294118,,,TEN,2019,0.08064822113843674,25.0,True,12.585,,0.66,18,RB,21.451960784313727,True,True,True,False,True,,,,,,1.1309213195345198,35.31353135313531
0.66,,00-0032764,0.5383244206773619,RB,20.070588235294117,RB,0.11258278145695365,341.2,12.585,,-0.006429277942631058,1.0,0.06967213114754098,0.4139072847682119,,,TEN,2020,0.10000770216146973,26.0,True,20.134444444444444,,0.6647058823529413,17,RB,20.877916666666664,True,True,True,True,True,,,,,,0.9974982913305223,27.77777777777778
0.6647058823529413,,00-0032764,0.2702702702702703,RB,22.833333333333332,RB,0.11764705882352941,205.5,20.134444444444444,,-0.0007258649891120251,0.78,0.03690036900369004,0.9058823529411765,,,TEN,2021,0.05484244801315664,27.0,True,20.070588235294117,,0.7033333333333334,9,RB,16.715955882352944,True,True,True,True,True,,,,,,0.11415649275582954,36.5296803652968
0.7033333333333334,,00-0032764,0.46037735849056605,RB,18.9225,RB,0.1680327868852459,302.76,20.070588235294117,,-0.0020926756352765323,0.56,0.09403669724770643,1.6311475409836065,,,TEN,2022,0.13959017292686607,28.0,True,22.833333333333332,,0.665,16,RB,17.2915479876161,True,True,True,True,True,,,,,,0.2564969253017921,38.108882521489974
0.665,,00-0032764,0.3810344827586207,RB,14.509411764705884,RB,0.16289592760180996,246.66000000000003,22.833333333333332,,-0.022163120567375887,0.34,0.07547169811320754,0.9683257918552036,,,TEN,2023,0.0976933627726482,29.0,True,18.9225,,0.5364705882352941,17,RB,18.257430340557278,True,True,True,True,True,,,,,,0.30520720208711866,35.35714285714286
0.5768421052631578,,00-0032764,0.38537549407114624,RB,16.441176470588236,RB,0.1076923076923077,279.5,14.509411764705884,,0.0035545023696682463,0.0,0.051597051597051594,0.7692307692307693,,,BAL,2025,0.07988372905434517,31.0,True,20.073684210526316,,0.5452941176470588,17,RB,,False,,True,True,True,,,,,,1.1187350244421481,39.08794788273616
,,00-0032765,,WR,19.9,WR,,358.2,,,0.3159117305458769,0.9,0.2951388888888889,,,,NO,2018,0.6638465447154471,25.0,False,,,0.8883333333333333,18,WR,17.10718954248366,True,True,False,False,False,,,,2.748359541846998,4.63503448275862,,
0.8883333333333333,,00-0032765,0.9666160849772383,WR,22.858823529411765,WR,0.3029827315541601,388.6,,,0.4032424086464231,1.0,0.33218588640275387,2.817896389324961,,,NO,2019,0.780548515656627,26.0,False,19.9,,0.8870588235294118,17,WR,11.355555555555556,True,True,True,False,True,,,,2.563296072890534,5.154972375690608,,
0.8870588235294118,,00-0032765,0.4080370942812983,WR,11.355555555555556,WR,0.25,102.2,19.9,,0.1713569239342435,1.0,0.11538461538461539,1.9356060606060606,,,NO,2020,0.29302676983089354,27.0,False,22.858823529411765,,0.7266666666666667,9,WR,,False,False,True,True,True,,,,2.4856983902568803,5.10377358490566,,
,,00-0032765,0.4946564885496183,WR,8.98,WR,0.19753086419753085,89.8,,,0.13446421183285065,0.76,0.1111111111111111,1.382716049382716,,,NO,2023,0.2607916149496621,30.0,False,,,0.683,10,WR,,False,False,False,False,False,,,,1.9965129264071915,5.113833333333333,,
,,00-0032775,,WR,5.233333333333333,WR,,78.5,,,0.07071917808219177,0.8,0.0544,,,,KC,2018,0.13110342465753422,24.0,False,,,0.36333333333333334,15,WR,6.4558823529411775,True,True,False,False,False,,,,,,,
0.36333333333333334,,00-0032775,0.7039473684210527,WR,6.31764705882353,WR,0.11401869158878504,107.4,,,0.137265610777353,0.9,0.09242424242424242,0.9046728971962616,,,KC,2019,0.23472229118051074,25.0,False,5.233333333333333,,0.6573684210526316,17,WR,5.679411764705883,True,True,True,False,True,,,,3.0777932180031273,5.363703703703703,,
0.6573684210526316,,00-0032775,0.7046818727490997,WR,6.594117647058824,WR,0.10902896081771721,112.10000000000001,5.233333333333333,,0.10400416016640665,1.0,0.0877914951989026,0.8364565587734242,,,KC,2020,0.20449015491483855,26.0,False,6.31764705882353,,0.6489473684210526,17,WR,5.814705882352941,True,True,True,True,True,,,,4.223176900745077,6.608245614035087,,
0.6489473684210526,,00-0032775,0.6298773690078038,WR,4.764705882352941,WR,0.08849557522123894,81.0,6.31764705882353,,0.09304511278195489,1.0,0.06675567423230974,0.6017699115044248,,,KC,2021,0.16526509029583303,27.0,False,6.594117647058824,,0.5855,17,WR,8.699019607843137,True,True,True,True,True,,,,,,,
0.5855,,00-0032775,0.6289517470881864,WR,6.864705882352942,WR,0.20634920634920634,116.7,6.594117647058824,,0.1772591857000993,1.0,0.15821501014198783,1.3412698412698412,,,BAL,2022,0.36140394520305125,28.0,False,4.764705882352941,,0.5694444444444444,17,WR,8.87719298245614,True,True,True,True,True,,,,2.9752947975297497,7.038000000000002,,
0.5694444444444444,,00-0032775,0.3788546255506608,WR,10.533333333333335,WR,0.1744186046511628,94.80000000000001,4.764705882352941,,0.1293916023993145,0.88,0.07640067911714771,1.6085271317829457,,,LA,2023,0.2051751403552417,29.0,False,6.864705882352942,,0.3876470588235294,9,WR,6.185526315789474,True,True,True,True,True,,,,,,,
0.8163157894736842,,00-0032775,0.4405099150141643,WR,5.15,WR,0.1382636655948553,82.4,10.533333333333335,,0.12545045045045045,0.64,0.07504363001745201,1.247588424437299,,,SF,2025,0.20038076034149332,31.0,False,7.221052631578947,,0.476875,16,WR,,False,,True,True,True,,,,,,,
,,00-0032778,,WR,4.746666666666667,WR,,71.2,,,0.1578782172002511,0.8,0.11084905660377359,,,,TEN,2018,0.27678833694583616,24.0,False,,,0.588125,15,WR,5.21875,True,True,False,False,False,,,,3.0912748421832053,6.156363636363636,,
0.588125,,00-0032778,0.43399339933993397,WR,5.21875,WR,0.155893536121673,83.5,,,0.13370216689718764,0.9,0.08559498956158663,1.273764258555133,,,TEN,2019,0.22198400117041128,25.0,False,4.746666666666667,,0.43777777777777777,16,WR,3.4285714285714284,True,True,True,False,True,,,,,,,
,,00-0032778,0.5158227848101266,WR,3.4285714285714284,WR,0.11349693251533742,48.0,5.21875,,0.08679339669834918,1.0,0.06801470588235294,0.7055214723926381,,,ATL,2021,0.16277743651237384,27.0,False,,,0.5466666666666666,14,WR,,False,False,False,True,False,,,,,,,
,,00-0032780,,RB,10.794117647058824,RB,,183.5,,,0.004282218597063622,1.0,0.051470588235294115,,,,CHI,2018,0.08020343537088571,24.0,True,,,0.5664705882352942,17,RB,8.381746031746033,True,True,False,False,False,,,,,,-0.4543414018388062,14.000000000000002
0.5664705882352942,,00-0032780,0.18245125348189414,RB,12.377777777777778,RB,0.10687022900763359,111.4,,,0.00020202020202020202,1.0,0.022257551669316374,0.5267175572519084,,,PHI,2019,0.03352774164538871,25.0,True,10.794117647058824,,0.4,9,RB,6.205357142857143,True,True,True,False,True,,,,,,-0.08344839647228766,17.647058823529413
0.4,,00-0032780,0.042789223454833596,RB,4.385714285714286,RB,0.037037037037037035,30.700000000000003,10.794117647058824,,-0.0009398496240601503,1.0,0.001834862385321101,-0.1111111111111111,,,MIA,2020,0.0020943988411395464,26.0,True,12.377777777777778,,0.15142857142857144,7,RB,8.025,True,True,True,True,True,,,,,,,
0.15142857142857144,,00-0032780,0.10476190476190476,RB,8.025,RB,0.09090909090909091,64.2,12.377777777777778,,0.0011322463768115942,0.78,0.011764705882352941,0.3939393939393939,,,PHI,2021,0.018439631287297528,27.0,True,4.385714285714286,,0.3225,8,RB,,False,False,True,True,True,,,,,,,
,,00-0032782,,RB,7.6647058823529415,RB,,130.3,,,-0.00019646365422396856,1.0,0.058823529411764705,,,,PHI,2018,0.08809776955969027,24.0,True,,,0.30833333333333335,17,RB,1.9583333333333333,True,True,False,False,False,,,,,,-0.47730012633505847,6.896551724137931
0.30833333333333335,,00-0032782,0.1851179673321234,RB,1.9583333333333333,RB,0.12745098039215685,23.5,,,0.007893994925288977,1.0,0.028077753779697623,0.6274509803921569,,,WAS,2019,0.04764242711724872,25.0,True,7.6647058823529415,,0.164,12,RB,,False,False,True,False,True,,,,,,,
,,00-0032791,,WR,7.2299999999999995,WR,,72.3,,,0.07790368271954674,1.0,0.07816091954022988,,,,MIA,2018,0.17177395721402755,26.0,False,,,0.46699999999999997,10,WR,5.778968253968253,True,True,False,False,False,,,,,,,
0.46699999999999997,,00-0032791,0.20502092050209206,WR,5.322222222222222,WR,0.22448979591836735,47.9,,,0.07517126458063321,1.0,0.054817275747508304,1.1156462585034013,,,MIA,2019,0.1348457988277057,27.0,False,7.2299999999999995,,0.353,9,WR,4.567857142857143,True,True,True,False,True,,,,,,,
0.353,,00-0032791,0.3724247226624406,WR,6.235714285714286,WR,0.2297872340425532,87.3,7.2299999999999995,,0.13322368421052633,1.0,0.09908256880733946,1.5872340425531914,,,MIA,2020,0.24188043215837762,28.0,False,5.322222222222222,,0.41000000000000003,14,WR,2.9,True,True,True,True,True,,,,3.1467739735857205,6.589245283018867,,
0.41000000000000003,,00-0032791,0.13595166163141995,WR,2.9,WR,0.18888888888888888,43.5,5.322222222222222,,0.018441678192715538,0.88,0.03244274809160305,1.4666666666666666,,,CHI,2021,0.06157329687230545,29.0,False,6.235714285714286,,0.14466666666666667,15,WR,,False,False,True,True,True,,,,,,,
,,00-0032794,0.11267605633802817,RB,1.3076923076923077,FB,0.15,17.0,,,0.015483383685800604,1.0,0.019966722129783693,1.2125,,,GB,2019,0.040788451774735966,26.0,False,,,,13,RB,,False,False,False,False,False,,,,,,,
,,00-0032795,,WR,3.7,WR,,37.0,,,0.08491439148542342,0.8,0.05303030303030303,,,,CIN,2018,0.13898552858525093,24.0,False,,,0.36500000000000005,10,WR,0.8285714285714286,True,True,False,False,False,,,,,,,
0.36500000000000005,,00-0032795,0.060117302052785926,WR,0.8285714285714286,WR,0.12195121951219512,5.800000000000001,,,0.006763897696047347,0.9,0.008561643835616438,0.6829268292682927,,,NYG,2019,0.0175771941406578,25.0,False,3.7,,0.06375,7,WR,,False,False,True,False,True,,,,,,,
,,00-0032881,,WR,1.5555555555555556,WR,,14.0,,,0.01556329849012776,1.0,0.006944444444444444,,,,NO,2018,0.021310975609756096,26.0,False,,,,9,WR,0.58,True,True,False,False,False,,,,,,,
,,00-0032881,0.021638330757341576,WR,0.58,WR,0.21428571428571427,2.9,1.5555555555555556,,0.01058790749512399,1.0,0.005244755244755245,0.35714285714285715,,,NO,2020,0.015278668113719661,28.0,False,,,,5,WR,,False,False,False,True,False,,,,,,,
,,00-0032935,0.17259786476868327,WR,0.5,WR,0.15463917525773196,6.0,,,0.09804426145136387,1.0,0.03112033195020747,0.21649484536082475,,,PIT,2019,0.1153114809412659,28.0,False,,,,12,WR,,False,False,False,False,False,,,,,,,
,,00-0032940,,RB,1.425,RB,,11.4,,,0.0005452562704471102,1.0,0.0019120458891013384,,,,LV,2018,0.0032497482229649844,25.0,False,,,0.11100000000000002,8,RB,5.946875,True,True,False,False,False,,,,,,,
0.11100000000000002,,00-0032940,0.26102292768959434,RB,7.61875,RB,0.27702702702702703,121.9,,,0.016458396830234683,1.0,0.08453608247422681,1.972972972972973,,,LV,2019,0.13832500149250448,26.0,False,1.425,,0.260625,16,RB,4.275,True,True,True,False,True,,,,,,-0.975818091828508,14.814814814814813
0.260625,,00-0032940,0.06973058637083994,RB,4.275,RB,0.22727272727272727,17.1,1.425,,0.006109022556390977,0.78,0.01834862385321101,0.6818181818181818,,,MIA,2020,0.0317992515692902,27.0,False,7.61875,,0.305,4,RB,,False,False,True,True,True,,,,,,,
,,00-0032945,0.24270353302611367,WR,8.7,WR,0.18354430379746836,43.5,,,0.07362212731340248,1.0,0.05502846299810247,1.360759493670886,,,BUF,2019,0.13407818361653545,26.0,False,,,,5,WR,,False,False,False,False,False,,,,,,,
,5.0962496586520265,00-0032950,,QB_pocket,17.605454545454545,QB,,193.66,,0.07678059563162372,-0.0009823182711198428,0.771,0.0015082956259426848,,0.08784549522238234,431.0,PHI,2018,0.0015748206491301374,26.0,False,,431.0,1.0,11,QB,16.383725490196078,True,True,False,False,False,,3.3522174916917606,2.663390977443609,,,,
1.0,-0.767416508249528,00-0032950,0.947075208913649,QB_pocket,16.234117647058824,QB,0.0,275.98,,0.01249737178378114,0.0,0.828,0.0,0.0,0.021142316155042466,650.0,PHI,2019,0.0,27.0,False,17.605454545454545,650.0,0.9364705882352942,17,QB,15.855490196078433,True,True,True,False,True,,-0.8433142538862199,2.709925742574258,,,,
0.9364705882352942,-3.493772489990262,00-0032950,0.721835883171071,QB_pocket,16.533333333333335,QB,0.0,198.4,17.605454545454545,-0.12796410863091567,0.0,0.885,0.0,0.0,-0.16783255880134984,492.0,PHI,2020,0.0,28.0,False,16.234117647058824,492.0,0.9641666666666667,12,QB,14.638823529411766,True,True,True,True,True,,-4.050303297437033,2.910649082568807,,,,
0.9641666666666667,-2.120752626621507,00-0032950,0.9914236706689536,QB_pocket,15.177647058823531,QB,0.0,258.02000000000004,16.234117647058824,0.00258530058931245,0.0,0.942,0.0,0.0,0.01278222638453853,552.0,IND,2021,0.0,29.0,False,16.533333333333335,552.0,0.981764705882353,17,QB,14.1,True,True,True,True,True,,-2.1963616762412173,2.8343139534883726,,,,
0.981764705882353,-3.7503710554705725,00-0032950,0.5039246467817896,QB_pocket,14.1,QB,0.0,112.8,16.533333333333335,-0.10168851283574368,0.0,0.999,0.0,0.0,-0.12919628524190283,309.0,WAS,2022,0.0,30.0,False,15.177647058823531,309.0,0.9075,8,QB,,False,False,True,True,True,,-3.4436936051571365,2.5987934782608693,,,,
,1.1112414902041416,00-0032950,0.3454861111111111,QB_pocket,14.068000000000001,QB,0.0,70.34,,0.027084113140082664,0.0,1.0,0.0,0.0,0.03392912667067177,188.0,MIN,2025,0.0,33.0,False,,188.0,0.932,5,QB,,False,,False,False,False,,0.2113609467455717,2.7057559523809522,,,,
,,00-0032951,,WR,4.746666666666667,WR,,71.2,,,0.07481879822305354,0.7,0.09185441941074524,,,,MIN,2018,0.19015478787225532,23.0,False,,,0.5493333333333333,15,WR,4.5325,True,True,False,False,False,,,,2.8667062142826505,6.316470588235296,,
0.5493333333333333,,00-0032951,0.1443478260869565,WR,3.34,WR,0.1927710843373494,33.4,,,0.05125438359859725,0.8,0.03375527426160337,2.216867469879518,,,MIN,2019,0.08651097991142312,24.0,False,4.746666666666667,,0.20500000000000002,10,WR,6.295833333333333,True,True,True,False,True,,,,,,,
0.20500000000000002,,00-0032951,0.056686046511627904,WR,5.725,WR,0.1794871794871795,22.9,4.746666666666667,,0.0074985579696212265,0.9,0.011864406779661017,1.2564102564102564,,,ATL,2020,0.023045600748226383,25.0,False,3.34,,0.174,4,WR,6.866666666666667,True,True,True,True,True,,,,,,,
0.174,,00-0032951,0.43684992570579495,WR,6.866666666666667,WR,0.17346938775510204,82.4,3.34,,0.13314509122502172,1.0,0.08747855917667238,1.4761904761904763,,,JAX,2021,0.2244194026225238,26.0,False,5.725,,0.6508333333333334,12,WR,,False,False,True,True,True,,,,2.944829729854694,5.627551020408164,,
,,00-0032951,0.029654036243822075,WR,0.0,WR,0.0,0.0,,,0.0,0.76,0.0,0.0,,,IND,2025,0.0,30.0,False,,,0.05900000000000001,6,WR,,False,,False,False,False,,,,,,,
,,00-0032959,,WR,0.75,WR,,4.5,,,0.007025246981339188,1.0,0.005940594059405941,,,,NYJ,2018,0.013828563976046343,26.0,False,,,0.11461538461538462,6,WR,,False,False,False,False,False,,,,,,,
,,00-0032964,,RB,1.58,RB,,7.9,,,0.0024183796856106408,1.0,0.012269938650306749,,,,WAS,2018,0.02009777375538757,24.0,False,,,,5,RB,,False,False,False,False,False,,,,,,,
,,00-0032966,,WR,1.575,WR,,12.6,,,0.023255813953488372,0.8,0.014184397163120567,,,,NYG,2018,0.03755566551212271,24.0,False,,,0.25625,8,WR,,False,False,False,False,False,,,,,,,
,,00-0032972,,RB,5.487500000000001,RB,,87.80000000000001,,,0.01817323578003304,1.0,0.09205776173285199,,,,DEN,2018,0.15080790764530114,26.0,False,,,0.28875,16,RB,3.556666666666667,True,True,False,False,False,,,,,,,
0.28875,,00-0032972,0.04056437389770723,RB,1.4000000000000001,RB,0.391304347826087,12.600000000000001,,,0.010810810810810811,0.78,0.01939655172413793,2.4782608695652173,,,DEN,2019,0.036662395153774466,27.0,False,5.487500000000001,,0.025625,9,RB,7.359791666666668,True,True,True,False,True,,,,,,,
0.025625,,00-0032972,0.20723684210526316,RB,5.713333333333334,RB,0.16666666666666666,85.7,5.487500000000001,,0.0016203703703703703,0.56,0.041501976284584984,0.6666666666666666,,,LV,2020,0.06338722368613674,28.0,True,1.4000000000000001,,0.219375,15,RB,9.006250000000001,True,True,True,True,True,,,,,,0.49518077082868495,17.20430107526882
0.219375,,00-0032972,0.4774774774774775,RB,9.006250000000001,RB,0.14150943396226415,144.10000000000002,1.4000000000000001,,-0.002926115581565472,0.34,0.08196721311475409,0.8427672955974843,,,NYG,2021,0.12090253876503532,29.0,True,5.713333333333334,,0.498125,16,RB,,False,False,True,True,True,,,,,,-0.24305539085307637,16.551724137931036
,,00-0032975,0.06540447504302926,RB,8.080000000000002,RB,0.13157894736842105,40.400000000000006,,,-0.0012732365673542145,1.0,0.010245901639344262,1.5526315789473684,,,IND,2019,0.014477586861868444,25.0,False,,,0.16333333333333333,5,RB,4.14,True,True,False,False,False,,,,,,,
,,00-0032975,0.050156739811912224,RB,4.14,RB,0.1875,20.7,8.080000000000002,,-0.0034619188921859545,0.78,0.011235955056179775,0.875,,,WAS,2021,0.014430589359739494,27.0,False,,,0.182,5,RB,2.9111111111111114,True,True,False,True,False,,,,,,,
0.182,,00-0032975,0.09262166405023547,RB,2.9111111111111114,RB,0.1694915254237288,26.200000000000003,,,-0.0002281021897810219,0.56,0.018832391713747645,0.6779661016949152,,,WAS,2022,0.02808891603777475,28.0,False,4.14,,0.10923076923076923,9,RB,,False,False,True,False,True,,,,,,,
,,00-0032977,,WR,9.092307692307692,WR,,118.2,,,0.1115702479338843,0.8,0.09515260323159784,,,,CLE,2018,0.22082807840111576,24.0,False,,,0.5446153846153846,13,WR,6.017857142857142,True,True,False,False,False,,,,3.00698939270794,6.470980392156863,,
0.5446153846153846,,00-0032977,0.17166666666666666,WR,2.2142857142857144,WR,0.10679611650485436,15.5,,,0.02606741573033708,0.9,0.02131782945736434,0.5339805825242718,,,CLE,2019,0.050223935197282465,25.0,False,9.092307692307692,,0.24699999999999997,7,WR,7.306547619047619,True,True,True,False,True,,,,,,,
0.24699999999999997,,00-0032977,0.5741626794258373,WR,9.821428571428571,WR,0.18333333333333332,137.5,9.092307692307692,,0.20180383314543404,1.0,0.12476370510396975,1.9861111111111112,,,CLE,2020,0.32840824085775844,26.0,False,2.2142857142857144,,0.6253333333333333,14,WR,4.791666666666667,True,True,True,True,True,,,,2.802317658729074,4.819615384615384,,
0.6253333333333333,,00-0032977,0.494195688225539,WR,4.791666666666667,WR,0.15771812080536912,57.5,2.2142857142857144,,0.13258863525983486,1.0,0.09494949494949495,0.9228187919463087,,,CLE,2021,0.23523628710612682,27.0,False,9.821428571428571,,0.51,12,WR,,False,False,True,True,True,,,,2.7902344878836436,6.292,,
,,00-0032980,,WR,5.5,WR,,22.0,,,0.02021687189854806,0.8,0.011428571428571429,,,,IND,2018,0.03129466747184079,24.0,False,,,0.246,4,WR,5.738194444444445,True,True,False,False,False,,,,,,,
0.246,,00-0032980,0.4079173838209983,WR,7.0875,WR,0.13924050632911392,56.7,,,0.14591291061879297,0.9,0.06762295081967214,1.1687763713080168,,,IND,2019,0.20357346366266327,25.0,False,5.5,,0.80375,8,WR,3.965873015873016,True,True,True,False,True,,,,,,,
0.80375,,00-0032980,0.28525641025641024,WR,4.388888888888889,WR,0.15730337078651685,39.5,5.5,,0.11458823529411764,1.0,0.04844290657439446,1.4325842696629214,,,IND,2020,0.15287612456747404,26.0,False,7.0875,,0.39454545454545453,9,WR,2.8514285714285714,True,True,True,True,True,,,,,,,
0.39454545454545453,,00-0032980,0.1478537360890302,WR,3.5428571428571423,WR,0.20430107526881722,24.799999999999997,7.0875,,0.04137430437938543,1.0,0.03505535055350553,1.7204301075268817,,,TEN,2021,0.08154503889582809,27.0,False,4.388888888888889,,0.43857142857142856,7,WR,2.16,True,True,True,True,True,,,,,,,
0.43857142857142856,,00-0032980,0.27310924369747897,WR,2.16,WR,0.11794871794871795,21.6,4.388888888888889,,0.07072135785007072,1.0,0.041970802919708027,0.5948717948717949,,,NYG,2022,0.11246115487461153,28.0,False,3.5428571428571423,,0.306875,10,WR,,False,False,True,True,True,,,,,,,
,,00-0032986,0.19846153846153847,TE,2.0125,TE,0.06201550387596899,16.1,,,0.003658815458495312,0.9,0.014134275618374558,0.7054263565891473,,,CHI,2019,0.023762584248508554,26.0,False,,,0.32733333333333337,8,TE,0.0,True,True,False,False,False,0.0,,,,,,
0.32733333333333337,,00-0032986,0.03829787234042553,TE,0.0,TE,0.037037037037037035,0.0,,,0.0011983223487118035,1.0,0.001607717041800643,0.0,,,CHI,2020,0.003250401206799227,27.0,False,2.0125,,0.08176470588235295,9,TE,0.0,True,True,True,False,True,0.0,,,,,,
0.08176470588235295,,00-0032986,0.030211480362537766,TE,0.0,TE,0.0,0.0,2.0125,,0.0,1.0,0.0,0.0,,,CHI,2021,0.0,28.0,False,0.0,,0.08153846153846155,5,TE,,False,False,True,True,True,0.0,,,,,,
,,00-0033006,,WR,0.0,WR,,0.0,,,0.0,0.8,0.0,,,,JAX,2018,0.0,24.0,False,,,0.008333333333333333,6,WR,0.9142857142857143,True,True,False,False,False,,,,,,,
,,00-0033006,0.0475,WR,0.9142857142857143,WR,0.2631578947368421,12.799999999999999,0.0,,0.010582777616700493,1.0,0.013513513513513514,1.5263157894736843,,,TB,2020,0.027678214601960616,26.0,False,,,0.08499999999999999,14,WR,0.2727272727272727,True,True,False,True,False,,,,,,,
0.08499999999999999,,00-0033006,0.01337295690936107,WR,0.2727272727272727,WR,0.3333333333333333,3.0,,,0.01259774109470026,1.0,0.005145797598627788,1.1111111111111112,,,JAX,2021,0.016537115164231862,27.0,False,0.9142857142857143,,0.031818181818181815,11,WR,,False,False,True,False,True,,,,,,,
,,00-0033009,,WR,15.792857142857144,WR,,221.10000000000002,,,0.23322535863026378,0.8,0.20454545454545456,,,,CIN,2018,0.47007593285936644,24.0,False,,,0.8671428571428572,14,WR,13.386958333333334,True,True,False,False,False,,,,2.915722646056682,5.641276595744681,,
0.8671428571428572,,00-0033009,0.9340175953079178,WR,13.93125,WR,0.23233908948194662,222.9,,,0.28462174452253,0.9,0.25127334465195245,1.642072213500785,,,CIN,2019,0.5761452381436997,25.0,False,15.792857142857144,,0.89375,16,WR,11.824833333333334,True,True,True,False,True,,,,2.642543885694602,5.473178294573643,,
0.89375,,00-0033009,0.7868098159509203,WR,12.842666666666668,WR,0.21442495126705652,192.64000000000001,15.792857142857144,,0.2039045553145336,1.0,0.19434628975265017,1.6393762183235867,,,CIN,2020,0.4342526233491487,26.0,False,13.93125,,0.738,15,WR,10.1935,True,True,True,True,True,,,,2.741550116144465,5.903253012048195,,
0.738,,00-0033009,0.8514357053682896,WR,10.807,WR,0.16715542521994134,216.14000000000001,13.93125,,0.15945635528330782,1.0,0.16863905325443787,1.3753665689149561,,,CIN,2021,0.3645780285799723,27.0,False,12.842666666666668,,0.7855000000000001,20,WR,9.048823529411765,True,True,True,True,True,,,,3.169977055618785,6.34407894736842,,
