sleeper_id,gsis_id,name,fantasy_positions,producer_position,producer_statline_position,producer_feature_season,producer_arm,forecast_years,estimate_class,producer_run_dir,producer_manifest_sha256,producer_corrected_manifest_sha256,producer_basic_forecasts_sha256,source_binding,season_year1,season_year2,season_year3,season_year4,season_year5,p_appear_year1,e_points_year1_given_appear,e_games_year1_given_appear,e_points_year1,e_games_year1,p_appear_year2,e_points_year2_given_appear,e_games_year2_given_appear,e_points_year2,e_games_year2,p_appear_year3,e_points_year3_given_appear,e_games_year3_given_appear,e_points_year3,e_games_year3,p_appear_year4,e_points_year4_given_appear,e_games_year4_given_appear,e_points_year4,e_games_year4,p_appear_year5,e_points_year5_given_appear,e_games_year5_given_appear,e_points_year5,e_games_year5
6109,00-0035125,Alec Ingold,RB,RB,FB,2025,basic_cohort_3col_plus_lags,2026-2030,recovered_existing_forecast,/Users/davidleess/dg-wt/DG-177/runs/20260906T195728Z/dg177_basic_horizons,253d546158fb68f5b9fa22b1cc7f744f0b2bf13007d02b90c6e36b52f930a002,b73027d06792d788dafc48a77731314b7e3ab0739fadeb2eaf83df5a61297430,a43f3126e05f7118e965c85fb8a4237ef34ee9896a15f9d9d01a179d9f0400be,basic_forecasts.csv@a43f3126e05f7118e965c85fb8a4237ef34ee9896a15f9d9d01a179d9f0400be,2026,2027,2028,2029,2030,0.4732831827399191,8.331603837445464,7.862791074197908,3.9432079815143126,3.721326784815413,0.2158224920511429,5.1728170009873224,7.97850122955472,1.1164102560776037,1.7219400181956075,0.1076920900017996,8.064848723273212,8.33883474947222,0.8685204145576376,0.8980265423502966,0.0617290633350267,6.232211885063134,8.54448960031451,0.3847086021703688,0.5274433397032919,0.0363975410149928,4.1763981457267505,8.483700597266083,0.1520106228040293,0.3087858404479113
1379,00-0029892,Kyle Juszczyk,RB,RB,FB,2025,basic_cohort_3col_plus_lags,2026-2030,recovered_existing_forecast,/Users/davidleess/dg-wt/DG-177/runs/20260906T195728Z/dg177_basic_horizons,253d546158fb68f5b9fa22b1cc7f744f0b2bf13007d02b90c6e36b52f930a002,b73027d06792d788dafc48a77731314b7e3ab0739fadeb2eaf83df5a61297430,a43f3126e05f7118e965c85fb8a4237ef34ee9896a15f9d9d01a179d9f0400be,basic_forecasts.csv@a43f3126e05f7118e965c85fb8a4237ef34ee9896a15f9d9d01a179d9f0400be,2026,2027,2028,2029,2030,0.6406774549029145,35.32401577078411,10.174831485020416,22.631300520976374,6.518785139888922,0.2042336319838533,12.6815747374211,9.175640515771605,2.590004067898193,1.873974388314232,0.0798404225284663,13.732530153885063,8.895405771704416,1.096411009871089,0.7102129553750393,0.0419147930076336,11.926917506031971,8.505683672728603,0.4999142784844526,0.3565139705308288,0.018917066473528,0.0,8.641182051953146,0.0,0.1634658152866551
2471,00-0031595,Michael Burton,RB,RB,FB,2025,basic_cohort_3col_plus_lags,2026-2030,recovered_existing_forecast,/Users/davidleess/dg-wt/DG-177/runs/20260906T195728Z/dg177_basic_horizons,253d546158fb68f5b9fa22b1cc7f744f0b2bf13007d02b90c6e36b52f930a002,b73027d06792d788dafc48a77731314b7e3ab0739fadeb2eaf83df5a61297430,a43f3126e05f7118e965c85fb8a4237ef34ee9896a15f9d9d01a179d9f0400be,basic_forecasts.csv@a43f3126e05f7118e965c85fb8a4237ef34ee9896a15f9d9d01a179d9f0400be,2026,2027,2028,2029,2030,0.0279489538357344,0.0,5.4092257345679915,0.0,0.1511822003425076,0.0114282279537088,2.324575259708297,7.199652501696305,0.0265657759634982,0.0822792699768752,0.0053208300562619,5.726932283238348,7.618397789341397,0.0304720334228314,0.0405361999380872,0.0046558714628862,0.0,7.560830288963603,0.0,0.0352022539781115,0.0024588805663483,0.0,7.465487367480362,0.0,0.0183567418062165
8025,00-0036727,Adam Prentice,RB,RB,FB,2025,basic_cohort_3col_plus_lags,2026-2030,recovered_existing_forecast,/Users/davidleess/dg-wt/DG-177/runs/20260906T195728Z/dg177_basic_horizons,253d546158fb68f5b9fa22b1cc7f744f0b2bf13007d02b90c6e36b52f930a002,b73027d06792d788dafc48a77731314b7e3ab0739fadeb2eaf83df5a61297430,a43f3126e05f7118e965c85fb8a4237ef34ee9896a15f9d9d01a179d9f0400be,basic_forecasts.csv@a43f3126e05f7118e965c85fb8a4237ef34ee9896a15f9d9d01a179d9f0400be,2026,2027,2028,2029,2030,0.7560815472410066,13.487542470317898,9.410436680244462,10.197681979436744,7.115057525412755,0.4318221849503995,8.731095802045331,8.873382736982215,3.770280866250476,3.831723521384816,0.2293072352358782,10.999764356906937,8.965728408304527,2.522325552928488,2.055906393184082,0.1264441185021727,9.186755071932533,8.8278133383766,1.1616111469658732,1.1162250758727514,0.0695338472190463,15.69064515951365,9.02146173107912,1.0910309232898907,0.6272969417013287
