game_id,play_id,event_slot,event_type,player_id,team,week,season_type,special_teams,own_team,lost,status,ambiguity_reason,desc
2025_01_BAL_BUF,1065,1,forced_fumble,00-0038038,BAL,1,REG,False,,,attributed,,"(12:45) (Shotgun) 17-J.Allen pass short right to 86-D.Kincaid to BUF 27 for no gain (14-K.Hamilton). FUMBLES (14-K.Hamilton), touched at BUF 28, ball out of bounds at BUF 28."
2025_01_BAL_BUF,1065,1,fumble,00-0038933,BUF,1,REG,False,,False,attributed,,"(12:45) (Shotgun) 17-J.Allen pass short right to 86-D.Kincaid to BUF 27 for no gain (14-K.Hamilton). FUMBLES (14-K.Hamilton), touched at BUF 28, ball out of bounds at BUF 28."
2025_01_BAL_BUF,1727,1,forced_fumble,00-0033156,BUF,1,REG,False,,,attributed,,"(1:46) (Shotgun) 43-J.Hill left tackle to BUF 23 for -6 yards (97-J.Bosa). FUMBLES (97-J.Bosa), and recovers at BUF 29. 43-J.Hill to BUF 32 for -3 yards (8-T.Bernard)."
2025_01_BAL_BUF,1727,1,fumble,00-0034975,BAL,1,REG,False,,False,attributed,,"(1:46) (Shotgun) 43-J.Hill left tackle to BUF 23 for -6 yards (97-J.Bosa). FUMBLES (97-J.Bosa), and recovers at BUF 29. 43-J.Hill to BUF 32 for -3 yards (8-T.Bernard)."
2025_01_BAL_BUF,1727,1,recovery,00-0034975,BAL,1,REG,False,True,,attributed,,"(1:46) (Shotgun) 43-J.Hill left tackle to BUF 23 for -6 yards (97-J.Bosa). FUMBLES (97-J.Bosa), and recovers at BUF 29. 43-J.Hill to BUF 32 for -3 yards (8-T.Bernard)."
2025_01_BAL_BUF,4126,1,forced_fumble,00-0035230,BUF,1,REG,False,,,attributed,,"(3:10) 66-B.Cleveland reported in as eligible. 22-D.Henry left tackle to BAL 38 for -3 yards (91-E.Oliver). FUMBLES (91-E.Oliver), touched at BAL 32, RECOVERED by BUF-8-T.Bernard at BAL 30."
2025_01_BAL_BUF,4126,1,fumble,00-0032764,BAL,1,REG,False,,True,attributed,,"(3:10) 66-B.Cleveland reported in as eligible. 22-D.Henry left tackle to BAL 38 for -3 yards (91-E.Oliver). FUMBLES (91-E.Oliver), touched at BAL 32, RECOVERED by BUF-8-T.Bernard at BAL 30."
2025_01_BAL_BUF,4126,1,recovery,00-0037254,BUF,1,REG,False,False,,attributed,,"(3:10) 66-B.Cleveland reported in as eligible. 22-D.Henry left tackle to BAL 38 for -3 yards (91-E.Oliver). FUMBLES (91-E.Oliver), touched at BAL 32, RECOVERED by BUF-8-T.Bernard at BAL 30."
2025_01_CAR_JAX,1894,1,forced_fumble,00-0034413,JAX,1,REG,False,,,attributed,,"(:55) (Shotgun) 9-B.Young scrambles up the middle to JAX 32 for 7 yards (23-F.Oluokun). FUMBLES (23-F.Oluokun), RECOVERED by JAX-2-J.Lewis at JAX 32."
2025_01_CAR_JAX,1894,1,fumble,00-0039150,CAR,1,REG,False,,True,attributed,,"(:55) (Shotgun) 9-B.Young scrambles up the middle to JAX 32 for 7 yards (23-F.Oluokun). FUMBLES (23-F.Oluokun), RECOVERED by JAX-2-J.Lewis at JAX 32."
2025_01_CAR_JAX,1894,1,recovery,00-0033928,JAX,1,REG,False,False,,attributed,,"(:55) (Shotgun) 9-B.Young scrambles up the middle to JAX 32 for 7 yards (23-F.Oluokun). FUMBLES (23-F.Oluokun), RECOVERED by JAX-2-J.Lewis at JAX 32."
2025_01_DAL_PHI,2666,1,forced_fumble,00-0040708,PHI,1,REG,False,,,attributed,,"(4:52) 24-M.Sanders left guard to PHI 10 for 1 yard (30-J.Campbell; 94-B.Young). FUMBLES (30-J.Campbell), RECOVERED by PHI-27-Q.Mitchell at PHI 10. 27-Q.Mitchell to PHI 16 for 6 yards (4-D.Prescott)."
2025_01_DAL_PHI,2666,1,fumble,00-0035243,DAL,1,REG,False,,True,attributed,,"(4:52) 24-M.Sanders left guard to PHI 10 for 1 yard (30-J.Campbell; 94-B.Young). FUMBLES (30-J.Campbell), RECOVERED by PHI-27-Q.Mitchell at PHI 10. 27-Q.Mitchell to PHI 16 for 6 yards (4-D.Prescott)."
2025_01_DAL_PHI,2666,1,recovery,00-0039888,PHI,1,REG,False,False,,attributed,,"(4:52) 24-M.Sanders left guard to PHI 10 for 1 yard (30-J.Campbell; 94-B.Young). FUMBLES (30-J.Campbell), RECOVERED by PHI-27-Q.Mitchell at PHI 10. 27-Q.Mitchell to PHI 16 for 6 yards (4-D.Prescott)."
2025_01_HOU_LA,1257,1,fumble,00-0026498,LA,1,REG,False,,False,attributed,,"(11:05) (Shotgun) 9-M.Stafford FUMBLES (Aborted) at LA 20, and recovers at LA 11. 9-M.Stafford to LA 7 for -4 yards (51-W.Anderson)."
2025_01_HOU_LA,1257,1,recovery,00-0026498,LA,1,REG,False,True,,attributed,,"(11:05) (Shotgun) 9-M.Stafford FUMBLES (Aborted) at LA 20, and recovers at LA 11. 9-M.Stafford to LA 7 for -4 yards (51-W.Anderson)."
2025_01_HOU_LA,3665,1,forced_fumble,00-0035166,HOU,1,REG,False,,,attributed,,"(4:17) 9-M.Stafford pass incomplete short middle to 84-C.Parkinson (0-A.Al-Shaair). Houston challenged the incomplete pass ruling, and the play was REVERSED. 9-M.Stafford pass short middle to 84-C.Parkinson to HOU 12 for no gain (0-A.Al-Shaair). FUMBLES (0-A.Al-Shaair), touched at HOU 19, RECOVERED by HOU-55-D.Hunter at HOU 19."
2025_01_HOU_LA,3665,1,fumble,00-0036244,LA,1,REG,False,,True,attributed,,"(4:17) 9-M.Stafford pass incomplete short middle to 84-C.Parkinson (0-A.Al-Shaair). Houston challenged the incomplete pass ruling, and the play was REVERSED. 9-M.Stafford pass short middle to 84-C.Parkinson to HOU 12 for no gain (0-A.Al-Shaair). FUMBLES (0-A.Al-Shaair), touched at HOU 19, RECOVERED by HOU-55-D.Hunter at HOU 19."
2025_01_HOU_LA,3665,1,recovery,00-0031565,HOU,1,REG,False,False,,attributed,,"(4:17) 9-M.Stafford pass incomplete short middle to 84-C.Parkinson (0-A.Al-Shaair). Houston challenged the incomplete pass ruling, and the play was REVERSED. 9-M.Stafford pass short middle to 84-C.Parkinson to HOU 12 for no gain (0-A.Al-Shaair). FUMBLES (0-A.Al-Shaair), touched at HOU 19, RECOVERED by HOU-55-D.Hunter at HOU 19."
2025_01_HOU_LA,4007,1,forced_fumble,00-0037587,LA,1,REG,False,,,attributed,,"(1:51) (Shotgun) 7-C.Stroud pass short right to 33-D.Ogunbowale to LA 18 for 7 yards (53-N.Landman). FUMBLES (53-N.Landman), RECOVERED by LA-55-B.Fiske at LA 24."
2025_01_HOU_LA,4007,1,fumble,00-0033854,HOU,1,REG,False,,True,attributed,,"(1:51) (Shotgun) 7-C.Stroud pass short right to 33-D.Ogunbowale to LA 18 for 7 yards (53-N.Landman). FUMBLES (53-N.Landman), RECOVERED by LA-55-B.Fiske at LA 24."
2025_01_HOU_LA,4007,1,recovery,00-0039734,LA,1,REG,False,False,,attributed,,"(1:51) (Shotgun) 7-C.Stroud pass short right to 33-D.Ogunbowale to LA 18 for 7 yards (53-N.Landman). FUMBLES (53-N.Landman), RECOVERED by LA-55-B.Fiske at LA 24."
2025_01_KC_LAC,821,1,forced_fumble,00-0038982,KC,1,REG,False,,,attributed,,"(3:27) (Shotgun) 10-J.Herbert pass short right to 83-T.Conklin to KC 46 for 33 yards (27-C.Conner). FUMBLES (27-C.Conner), touched at KC 46, ball out of bounds at KC 45. PENALTY on LAC-15-L.McConkey, Illegal Bat, 10 yards, enforced at KC 46."
2025_01_KC_LAC,821,1,fumble,00-0034270,LAC,1,REG,False,,False,attributed,,"(3:27) (Shotgun) 10-J.Herbert pass short right to 83-T.Conklin to KC 46 for 33 yards (27-C.Conner). FUMBLES (27-C.Conner), touched at KC 46, ball out of bounds at KC 45. PENALTY on LAC-15-L.McConkey, Illegal Bat, 10 yards, enforced at KC 46."
2025_01_KC_LAC,1394,1,fumble,00-0036623,KC,1,REG,False,,False,attributed,,"(8:52) (Shotgun) 52-C.Humphrey to LAC 32 for no gain. FUMBLES, recovered by KC-15-P.Mahomes at LAC 36. 15-P.Mahomes pass short right to 5-M.Brown pushed ob at LAC 32 for no gain (2-E.Molden) [3-D.James]."
2025_01_KC_LAC,1394,1,recovery,00-0033873,KC,1,REG,False,True,,attributed,,"(8:52) (Shotgun) 52-C.Humphrey to LAC 32 for no gain. FUMBLES, recovered by KC-15-P.Mahomes at LAC 36. 15-P.Mahomes pass short right to 5-M.Brown pushed ob at LAC 32 for no gain (2-E.Molden) [3-D.James]."
2025_01_LV_NE,3887,1,forced_fumble,00-0036989,LV,1,REG,False,,,attributed,,"(6:15) (No Huddle, Shotgun) 10-D.Maye sacked at NE 36 for -8 yards (51-M.Koonce). FUMBLES (51-M.Koonce) [51-M.Koonce], recovered by NE-66-W.Campbell at NE 36."
2025_01_LV_NE,3887,1,fumble,00-0039851,NE,1,REG,False,,False,attributed,,"(6:15) (No Huddle, Shotgun) 10-D.Maye sacked at NE 36 for -8 yards (51-M.Koonce). FUMBLES (51-M.Koonce) [51-M.Koonce], recovered by NE-66-W.Campbell at NE 36."
2025_01_LV_NE,3887,1,recovery,00-0040699,NE,1,REG,False,True,,attributed,,"(6:15) (No Huddle, Shotgun) 10-D.Maye sacked at NE 36 for -8 yards (51-M.Koonce). FUMBLES (51-M.Koonce) [51-M.Koonce], recovered by NE-66-W.Campbell at NE 36."
2025_01_MIA_IND,898,1,forced_fumble,00-0033393,IND,1,REG,False,,,attributed,,"(14:23) (No Huddle, Shotgun) 1-T.Tagovailoa sacked at MIA 38 for -6 yards (23-K.Moore). FUMBLES (23-K.Moore) [23-K.Moore], RECOVERED by IND-4-X.Howard at MIA 44. 4-X.Howard to MIA 42 for 2 yards (72-J.Savaiinaea)."
2025_01_MIA_IND,898,1,fumble,00-0036212,MIA,1,REG,False,,True,attributed,,"(14:23) (No Huddle, Shotgun) 1-T.Tagovailoa sacked at MIA 38 for -6 yards (23-K.Moore). FUMBLES (23-K.Moore) [23-K.Moore], RECOVERED by IND-4-X.Howard at MIA 44. 4-X.Howard to MIA 42 for 2 yards (72-J.Savaiinaea)."
2025_01_MIA_IND,898,1,recovery,00-0033050,IND,1,REG,False,False,,attributed,,"(14:23) (No Huddle, Shotgun) 1-T.Tagovailoa sacked at MIA 38 for -6 yards (23-K.Moore). FUMBLES (23-K.Moore) [23-K.Moore], RECOVERED by IND-4-X.Howard at MIA 44. 4-X.Howard to MIA 42 for 2 yards (72-J.Savaiinaea)."
2025_01_MIN_CHI,4400,1,forced_fumble,00-0034488,MIN,1,REG,False,,,attributed,,"(:05) (Shotgun) 18-C.Williams pass short right to 15-R.Odunze to CHI 23 for 8 yards. Lateral to 2-D.Moore to CHI 36 for 13 yards (44-J.Metellus, 37-T.Thomas). FUMBLES (37-T.Thomas), touched at CHI 34, RECOVERED by MIN-24-J.Ward at CHI 35. MIN-8-J.Okudah was injured during the play."
2025_01_MIN_CHI,4400,1,fumble,00-0034827,CHI,1,REG,False,,True,attributed,,"(:05) (Shotgun) 18-C.Williams pass short right to 15-R.Odunze to CHI 23 for 8 yards. Lateral to 2-D.Moore to CHI 36 for 13 yards (44-J.Metellus, 37-T.Thomas). FUMBLES (37-T.Thomas), touched at CHI 34, RECOVERED by MIN-24-J.Ward at CHI 35. MIN-8-J.Okudah was injured during the play."
2025_01_MIN_CHI,4400,1,recovery,00-0038578,MIN,1,REG,False,False,,attributed,,"(:05) (Shotgun) 18-C.Williams pass short right to 15-R.Odunze to CHI 23 for 8 yards. Lateral to 2-D.Moore to CHI 36 for 13 yards (44-J.Metellus, 37-T.Thomas). FUMBLES (37-T.Thomas), touched at CHI 34, RECOVERED by MIN-24-J.Ward at CHI 35. MIN-8-J.Okudah was injured during the play."
2025_01_NYG_WAS,940,1,forced_fumble,00-0035655,WAS,1,REG,False,,,attributed,,"(:39) (Shotgun) 3-R.Wilson scrambles right end to WAS 2 for 8 yards (3-W.Harris). FUMBLES (3-W.Harris), and recovers at WAS 2."
2025_01_NYG_WAS,940,1,fumble,00-0029263,NYG,1,REG,False,,False,attributed,,"(:39) (Shotgun) 3-R.Wilson scrambles right end to WAS 2 for 8 yards (3-W.Harris). FUMBLES (3-W.Harris), and recovers at WAS 2."
2025_01_NYG_WAS,940,1,recovery,00-0029263,NYG,1,REG,False,True,,attributed,,"(:39) (Shotgun) 3-R.Wilson scrambles right end to WAS 2 for 8 yards (3-W.Harris). FUMBLES (3-W.Harris), and recovers at WAS 2."
2025_01_PIT_NYJ,787,1,forced_fumble,00-0037526,NYJ,1,REG,True,,,attributed,,"6-N.Folk kicks 60 yards from NYJ 35 to PIT 5. 20-K.Johnson to PIT 28 for 23 yards (41-M.McCrary-Ball). FUMBLES (41-M.McCrary-Ball), recovered by PIT-22-J.Thornhill at PIT 28."
2025_01_PIT_NYJ,787,1,fumble,00-0040142,PIT,1,REG,True,,False,attributed,,"6-N.Folk kicks 60 yards from NYJ 35 to PIT 5. 20-K.Johnson to PIT 28 for 23 yards (41-M.McCrary-Ball). FUMBLES (41-M.McCrary-Ball), recovered by PIT-22-J.Thornhill at PIT 28."
2025_01_PIT_NYJ,787,1,recovery,00-0035625,PIT,1,REG,True,True,,attributed,,"6-N.Folk kicks 60 yards from NYJ 35 to PIT 5. 20-K.Johnson to PIT 28 for 23 yards (41-M.McCrary-Ball). FUMBLES (41-M.McCrary-Ball), recovered by PIT-22-J.Thornhill at PIT 28."
2025_01_PIT_NYJ,1706,1,forced_fumble,00-0035718,NYJ,1,REG,False,,,attributed,,"(1:12) (Shotgun) 14-K.Gainwell left tackle to NYJ 24 for no gain (95-Q.Williams). FUMBLES (95-Q.Williams), and recovers at NYJ 24."
2025_01_PIT_NYJ,1706,1,fumble,00-0036919,PIT,1,REG,False,,False,attributed,,"(1:12) (Shotgun) 14-K.Gainwell left tackle to NYJ 24 for no gain (95-Q.Williams). FUMBLES (95-Q.Williams), and recovers at NYJ 24."
2025_01_PIT_NYJ,1706,1,recovery,00-0036919,PIT,1,REG,False,True,,attributed,,"(1:12) (Shotgun) 14-K.Gainwell left tackle to NYJ 24 for no gain (95-Q.Williams). FUMBLES (95-Q.Williams), and recovers at NYJ 24."
2025_01_PIT_NYJ,2977,1,forced_fumble,00-0036919,PIT,1,REG,True,,,attributed,,"9-C.Boswell kicks 64 yards from PIT 35 to NYJ 1. 3-X.Gipson to NYJ 20 for 19 yards (14-K.Gainwell). FUMBLES (14-K.Gainwell), RECOVERED by PIT-15-B.Skowronek at NYJ 22. 15-B.Skowronek to NYJ 22 for no gain (3-X.Gipson)."
2025_01_PIT_NYJ,2977,1,fumble,00-0038496,NYJ,1,REG,True,,True,attributed,,"9-C.Boswell kicks 64 yards from PIT 35 to NYJ 1. 3-X.Gipson to NYJ 20 for 19 yards (14-K.Gainwell). FUMBLES (14-K.Gainwell), RECOVERED by PIT-15-B.Skowronek at NYJ 22. 15-B.Skowronek to NYJ 22 for no gain (3-X.Gipson)."
2025_01_PIT_NYJ,2977,1,recovery,00-0036862,PIT,1,REG,True,False,,attributed,,"9-C.Boswell kicks 64 yards from PIT 35 to NYJ 1. 3-X.Gipson to NYJ 20 for 19 yards (14-K.Gainwell). FUMBLES (14-K.Gainwell), RECOVERED by PIT-15-B.Skowronek at NYJ 22. 15-B.Skowronek to NYJ 22 for no gain (3-X.Gipson)."
2025_01_SF_SEA,1509,1,fumble,00-0038090,SF,1,REG,True,,False,attributed,,"(6:14) 4-M.Dickson punts 52 yards to SF 35, Center-41-C.Stoll. 9-S.Moore MUFFS catch, and recovers at SF 33. 9-S.Moore pushed ob at SF 34 for 1 yard (28-N.Pritchett)."
2025_01_SF_SEA,1509,1,recovery,00-0038090,SF,1,REG,True,True,,attributed,,"(6:14) 4-M.Dickson punts 52 yards to SF 35, Center-41-C.Stoll. 9-S.Moore MUFFS catch, and recovers at SF 33. 9-S.Moore pushed ob at SF 34 for 1 yard (28-N.Pritchett)."
2025_01_SF_SEA,2955,1,forced_fumble,00-0037602,SF,1,REG,False,,,attributed,,"(15:00) (Shotgun) 14-S.Darnold pass short left to 11-J.Smith-Njigba to SF 43 for 2 yards (91-S.Okuayinonu). FUMBLES (91-S.Okuayinonu), RECOVERED by SF-36-M.Sigle at SF 34."
2025_01_SF_SEA,2955,1,fumble,00-0038543,SEA,1,REG,False,,True,attributed,,"(15:00) (Shotgun) 14-S.Darnold pass short left to 11-J.Smith-Njigba to SF 43 for 2 yards (91-S.Okuayinonu). FUMBLES (91-S.Okuayinonu), RECOVERED by SF-36-M.Sigle at SF 34."
2025_01_SF_SEA,2955,1,recovery,00-0040185,SF,1,REG,False,False,,attributed,,"(15:00) (Shotgun) 14-S.Darnold pass short left to 11-J.Smith-Njigba to SF 43 for 2 yards (91-S.Okuayinonu). FUMBLES (91-S.Okuayinonu), RECOVERED by SF-36-M.Sigle at SF 34."
2025_01_SF_SEA,3436,1,fumble,00-0038543,SEA,1,REG,False,,False,attributed,,"(8:50) (Shotgun) 14-S.Darnold pass short right to 11-J.Smith-Njigba to SEA 32 for 3 yards. FUMBLES, ball out of bounds at SEA 31."
2025_01_SF_SEA,4235,1,forced_fumble,00-0035717,SF,1,REG,False,,,attributed,,"(:42) (No Huddle, Shotgun) 14-S.Darnold sacked at SF 16 for -7 yards (97-N.Bosa). FUMBLES (97-N.Bosa), touched at SF 13, RECOVERED by SF-97-N.Bosa at SF 16. PENALTY on SF-2-D.Lenoir, Unsportsmanlike Conduct, 8 yards, enforced at SF 16."
2025_01_SF_SEA,4235,1,fumble,00-0034869,SEA,1,REG,False,,True,attributed,,"(:42) (No Huddle, Shotgun) 14-S.Darnold sacked at SF 16 for -7 yards (97-N.Bosa). FUMBLES (97-N.Bosa), touched at SF 13, RECOVERED by SF-97-N.Bosa at SF 16. PENALTY on SF-2-D.Lenoir, Unsportsmanlike Conduct, 8 yards, enforced at SF 16."
2025_01_SF_SEA,4235,1,recovery,00-0035717,SF,1,REG,False,False,,attributed,,"(:42) (No Huddle, Shotgun) 14-S.Darnold sacked at SF 16 for -7 yards (97-N.Bosa). FUMBLES (97-N.Bosa), touched at SF 13, RECOVERED by SF-97-N.Bosa at SF 16. PENALTY on SF-2-D.Lenoir, Unsportsmanlike Conduct, 8 yards, enforced at SF 16."
2025_01_TB_ATL,339,1,fumble,00-0039917,ATL,1,REG,False,,False,attributed,,"(11:46) (Shotgun) 9-M.Penix FUMBLES (Aborted) at ATL 17, recovered by ATL-7-B.Robinson at ATL 19."
2025_01_TB_ATL,339,1,recovery,00-0038542,ATL,1,REG,False,True,,attributed,,"(11:46) (Shotgun) 9-M.Penix FUMBLES (Aborted) at ATL 17, recovered by ATL-7-B.Robinson at ATL 19."
2025_01_TEN_DEN,1230,1,forced_fumble,00-0036564,DEN,1,REG,False,,,attributed,,"(13:21) 20-T.Pollard right guard to DEN 37 for 2 yards (0-J.Cooper, 9-T.Hufanga). FUMBLES (9-T.Hufanga), RECOVERED by DEN-22-B.Jones at DEN 32. 22-B.Jones to DEN 32 for no gain (70-K.Zeitler)."
2025_01_TEN_DEN,1230,1,fumble,00-0035261,TEN,1,REG,False,,True,attributed,,"(13:21) 20-T.Pollard right guard to DEN 37 for 2 yards (0-J.Cooper, 9-T.Hufanga). FUMBLES (9-T.Hufanga), RECOVERED by DEN-22-B.Jones at DEN 32. 22-B.Jones to DEN 32 for no gain (70-K.Zeitler)."
2025_01_TEN_DEN,1230,1,recovery,00-0036221,DEN,1,REG,False,False,,attributed,,"(13:21) 20-T.Pollard right guard to DEN 37 for 2 yards (0-J.Cooper, 9-T.Hufanga). FUMBLES (9-T.Hufanga), RECOVERED by DEN-22-B.Jones at DEN 32. 22-B.Jones to DEN 32 for no gain (70-K.Zeitler)."
2025_01_TEN_DEN,1607,1,forced_fumble,00-0035643,TEN,1,REG,False,,,attributed,,"(7:10) (Shotgun) 10-B.Nix sacked at DEN 40 for -8 yards (98-J.Simmons). FUMBLES (98-J.Simmons) [98-J.Simmons], RECOVERED by TEN-69-S.Joseph at DEN 38. 69-S.Joseph to DEN 38 for no gain (69-M.McGlinchey)."
2025_01_TEN_DEN,1607,1,fumble,00-0039732,DEN,1,REG,False,,True,attributed,,"(7:10) (Shotgun) 10-B.Nix sacked at DEN 40 for -8 yards (98-J.Simmons). FUMBLES (98-J.Simmons) [98-J.Simmons], RECOVERED by TEN-69-S.Joseph at DEN 38. 69-S.Joseph to DEN 38 for no gain (69-M.McGlinchey)."
2025_01_TEN_DEN,1607,1,recovery,00-0034810,TEN,1,REG,False,False,,attributed,,"(7:10) (Shotgun) 10-B.Nix sacked at DEN 40 for -8 yards (98-J.Simmons). FUMBLES (98-J.Simmons) [98-J.Simmons], RECOVERED by TEN-69-S.Joseph at DEN 38. 69-S.Joseph to DEN 38 for no gain (69-M.McGlinchey)."
2025_01_TEN_DEN,3565,1,fumble,00-0038976,DEN,1,REG,True,,True,attributed,,"(11:53) 3-J.Hekker punts 46 yards to DEN 20, Center-46-M.Cox. 19-M.Mims MUFFS catch, RECOVERED by TEN-54-D.Mausi at DEN 24."
2025_01_TEN_DEN,3565,1,recovery,00-0040503,TEN,1,REG,True,False,,attributed,,"(11:53) 3-J.Hekker punts 46 yards to DEN 20, Center-46-M.Cox. 19-M.Mims MUFFS catch, RECOVERED by TEN-54-D.Mausi at DEN 24."
2025_01_TEN_DEN,4615,1,forced_fumble,00-0037384,DEN,1,REG,False,,,attributed,,"(:47) (Shotgun) 1-C.Ward sacked at TEN 25 for -11 yards (29-J.McMillian). FUMBLES (29-J.McMillian) [29-J.McMillian], RECOVERED by DEN-23-J.Barron at TEN 34."
2025_01_TEN_DEN,4615,1,fumble,00-0040676,TEN,1,REG,False,,True,attributed,,"(:47) (Shotgun) 1-C.Ward sacked at TEN 25 for -11 yards (29-J.McMillian). FUMBLES (29-J.McMillian) [29-J.McMillian], RECOVERED by DEN-23-J.Barron at TEN 34."
2025_01_TEN_DEN,4615,1,recovery,00-0040720,DEN,1,REG,False,False,,attributed,,"(:47) (Shotgun) 1-C.Ward sacked at TEN 25 for -11 yards (29-J.McMillian). FUMBLES (29-J.McMillian) [29-J.McMillian], RECOVERED by DEN-23-J.Barron at TEN 34."
2025_02_ATL_MIN,351,1,fumble,00-0039923,MIN,2,REG,False,,False,attributed,,"(9:26) (No Huddle) 9-J.McCarthy FUMBLES (Aborted) at MIN 36, and recovers at MIN 36. 9-J.McCarthy to MIN 36 for no gain (55-K.Elliss)."
2025_02_ATL_MIN,351,1,recovery,00-0039923,MIN,2,REG,False,True,,attributed,,"(9:26) (No Huddle) 9-J.McCarthy FUMBLES (Aborted) at MIN 36, and recovers at MIN 36. 9-J.McCarthy to MIN 36 for no gain (55-K.Elliss)."
2025_02_ATL_MIN,832,1,forced_fumble,00-0033336,MIN,2,REG,False,,,attributed,,"(1:40) (Shotgun) 9-M.Penix pass short right to 5-D.London to MIN 30 for 18 yards (55-E.Wilson). FUMBLES (55-E.Wilson), RECOVERED by MIN-26-T.Jackson at MIN 23. 26-T.Jackson to MIN 32 for 9 yards (5-D.London)."
2025_02_ATL_MIN,832,1,fumble,00-0037238,ATL,2,REG,False,,True,attributed,,"(1:40) (Shotgun) 9-M.Penix pass short right to 5-D.London to MIN 30 for 18 yards (55-E.Wilson). FUMBLES (55-E.Wilson), RECOVERED by MIN-26-T.Jackson at MIN 23. 26-T.Jackson to MIN 32 for 9 yards (5-D.London)."
2025_02_ATL_MIN,832,1,recovery,00-0037301,MIN,2,REG,False,False,,attributed,,"(1:40) (Shotgun) 9-M.Penix pass short right to 5-D.London to MIN 30 for 18 yards (55-E.Wilson). FUMBLES (55-E.Wilson), RECOVERED by MIN-26-T.Jackson at MIN 23. 26-T.Jackson to MIN 32 for 9 yards (5-D.London)."
2025_02_ATL_MIN,1239,1,fumble,00-0039923,MIN,2,REG,False,,False,attributed,,"(8:39) 9-J.McCarthy to ATL 7 for -5 yards. FUMBLES, and recovers at ATL 8. 9-J.McCarthy pass incomplete short right to 18-J.Jefferson [55-K.Elliss]."
2025_02_ATL_MIN,1239,1,recovery,00-0039923,MIN,2,REG,False,True,,attributed,,"(8:39) 9-J.McCarthy to ATL 7 for -5 yards. FUMBLES, and recovers at ATL 8. 9-J.McCarthy pass incomplete short right to 18-J.Jefferson [55-K.Elliss]."
2025_02_ATL_MIN,2909,1,forced_fumble,00-0038980,ATL,2,REG,False,,,attributed,,"(15:00) (Shotgun) 9-J.McCarthy sacked at MIN 40 for -8 yards (96-Z.Harrison). FUMBLES (96-Z.Harrison) [96-Z.Harrison], RECOVERED by ATL-0-D.Deablo at MIN 38."
2025_02_ATL_MIN,2909,1,fumble,00-0039923,MIN,2,REG,False,,True,attributed,,"(15:00) (Shotgun) 9-J.McCarthy sacked at MIN 40 for -8 yards (96-Z.Harrison). FUMBLES (96-Z.Harrison) [96-Z.Harrison], RECOVERED by ATL-0-D.Deablo at MIN 38."
2025_02_ATL_MIN,2909,1,recovery,00-0036990,ATL,2,REG,False,False,,attributed,,"(15:00) (Shotgun) 9-J.McCarthy sacked at MIN 40 for -8 yards (96-Z.Harrison). FUMBLES (96-Z.Harrison) [96-Z.Harrison], RECOVERED by ATL-0-D.Deablo at MIN 38."
2025_02_ATL_MIN,3842,1,fumble,00-0040506,MIN,2,REG,True,,True,attributed,,"(:28) 13-B.Pinion punts 46 yards to MIN 42, Center-49-L.McCullough. 4-M.Price MUFFS catch, RECOVERED by ATL-28-M.Ford at MIN 44."
2025_02_ATL_MIN,3842,1,recovery,00-0034639,ATL,2,REG,True,False,,attributed,,"(:28) 13-B.Pinion punts 46 yards to MIN 42, Center-49-L.McCullough. 4-M.Price MUFFS catch, RECOVERED by ATL-28-M.Ford at MIN 44."
2025_02_BUF_NYJ,551,1,forced_fumble,00-0033156,BUF,2,REG,False,,,attributed,,"(7:24) 7-J.Fields scrambles up the middle to NYJ 20 for 1 yard (97-J.Bosa; 58-M.Milano). FUMBLES (97-J.Bosa), RECOVERED by BUF-57-A.Epenesa at NYJ 24."
2025_02_BUF_NYJ,551,1,fumble,00-0036945,NYJ,2,REG,False,,True,attributed,,"(7:24) 7-J.Fields scrambles up the middle to NYJ 20 for 1 yard (97-J.Bosa; 58-M.Milano). FUMBLES (97-J.Bosa), RECOVERED by BUF-57-A.Epenesa at NYJ 24."
2025_02_BUF_NYJ,551,1,recovery,00-0036192,BUF,2,REG,False,False,,attributed,,"(7:24) 7-J.Fields scrambles up the middle to NYJ 20 for 1 yard (97-J.Bosa; 58-M.Milano). FUMBLES (97-J.Bosa), RECOVERED by BUF-57-A.Epenesa at NYJ 24."
2025_02_BUF_NYJ,2845,1,forced_fumble,00-0039431,NYJ,2,REG,False,,,attributed,,"(2:04) 4-J.Cook left guard to NYJ 16 for 1 yard (91-J.Briggs). FUMBLES (91-J.Briggs), recovered by BUF-79-S.Brown at NYJ 14."
2025_02_BUF_NYJ,2845,1,fumble,00-0037248,BUF,2,REG,False,,False,attributed,,"(2:04) 4-J.Cook left guard to NYJ 16 for 1 yard (91-J.Briggs). FUMBLES (91-J.Briggs), recovered by BUF-79-S.Brown at NYJ 14."
2025_02_BUF_NYJ,2845,1,recovery,00-0036976,BUF,2,REG,False,True,,attributed,,"(2:04) 4-J.Cook left guard to NYJ 16 for 1 yard (91-J.Briggs). FUMBLES (91-J.Briggs), recovered by BUF-79-S.Brown at NYJ 14."
2025_02_BUF_NYJ,3079,1,forced_fumble,00-0033156,BUF,2,REG,False,,,attributed,,"(14:42) (Shotgun) 7-J.Fields sacked at NYJ 24 for -9 yards (97-J.Bosa). FUMBLES (97-J.Bosa) [97-J.Bosa], recovered by NYJ-85-M.Taylor at NYJ 24."
