season,column,dtype,non_null,nulls
2004,season_type,str,17272,0
2004,game_id,str,17272,0
2004,team,str,17272,0
2004,opponent_team,str,17271,1
2004,completions,int32,17272,0
2004,attempts,int32,17272,0
2004,passing_yards,int32,17272,0
2004,passing_tds,int32,17272,0
2004,passing_interceptions,int32,17272,0
2004,sacks_suffered,int32,17272,0
2004,sack_yards_lost,int32,17272,0
2004,sack_fumbles,int32,17272,0
2004,sack_fumbles_lost,int32,17272,0
2004,passing_air_yards,int32,17272,0
2004,passing_yards_after_catch,int32,17272,0
2004,passing_first_downs,int32,17272,0
2004,passing_epa,float64,671,16601
2004,passing_cpoe,float64,0,17272
2004,passing_2pt_conversions,int32,17272,0
2004,pacr,float64,613,16659
2004,passing_10,int32,17272,0
2004,passing_16,int32,17272,0
2004,passing_20,int32,17272,0
2004,passing_40,int32,17272,0
2004,carries,int32,17272,0
2004,rushing_yards,int32,17272,0
2004,rushing_tds,int32,17272,0
2004,rushing_fumbles,int32,17272,0
2004,rushing_fumbles_lost,int32,17272,0
2004,rushing_first_downs,int32,17272,0
2004,rushing_epa,float64,2000,15272
2004,rushing_2pt_conversions,int32,17272,0
2004,rushing_10,int32,17272,0
2004,rushing_12,int32,17272,0
2004,rushing_20,int32,17272,0
2004,rushing_40,int32,17272,0
2004,receptions,int32,17272,0
2004,targets,int32,17272,0
2004,receiving_yards,int32,17272,0
2004,receiving_tds,int32,17272,0
2004,receiving_fumbles,int32,17272,0
2004,receiving_fumbles_lost,int32,17272,0
2004,receiving_air_yards,int32,17272,0
2004,receiving_yards_after_catch,int32,17272,0
2004,receiving_first_downs,int32,17272,0
2004,receiving_epa,float64,3617,13655
2004,receiving_2pt_conversions,int32,17272,0
2004,receiving_10,int32,17272,0
2004,receiving_16,int32,17272,0
2004,receiving_20,int32,17272,0
2004,receiving_40,int32,17272,0
2004,racr,float64,3583,13689
2004,target_share,float64,168,17104
2004,air_yards_share,float64,32,17240
2004,wopr,float64,0,17272
2004,special_teams_tds,int32,17272,0
2004,def_tackles_solo,int32,17272,0
2004,def_tackles_with_assist,int32,17272,0
2004,def_tackle_assists,int32,17272,0
2004,def_tackles_for_loss,int32,17272,0
2004,def_tackles_for_loss_yards,int32,17272,0
2004,def_fumbles_forced,int32,17272,0
2004,def_sacks,float64,17272,0
2004,def_sack_yards,float64,17272,0
2004,def_qb_hits,int32,17272,0
2004,def_interceptions,int32,17272,0
2004,def_interception_yards,int32,17272,0
2004,def_pass_defended,int32,17272,0
2004,def_tds,int32,17272,0
2004,def_fumbles,int32,17272,0
2004,def_safeties,int32,17272,0
2004,def_punt_blocks,int32,17272,0
2004,def_pat_blocks,int32,17272,0
2004,def_fg_blocks,int32,17272,0
2004,def_2pt_atts,int32,17272,0
2004,def_2pt_made,int32,17272,0
2004,misc_yards,int32,17272,0
2004,fumble_recovery_own,int32,17272,0
2004,fumble_recovery_yards_own,int32,17272,0
2004,fumble_recovery_opp,int32,17272,0
2004,fumble_recovery_yards_opp,int32,17272,0
2004,fumble_recovery_tds,int32,17272,0
2004,penalties,int32,17272,0
2004,penalty_yards,int32,17272,0
2004,fumbles_forced_by_opp,int32,17272,0
2004,fumbles_not_forced,int32,17272,0
2004,fumbles_out_of_bounds,int32,17272,0
2004,fumbles_total,int32,17272,0
2004,fumbles_lost_total,int32,17272,0
2004,punt_returns,int32,17272,0
2004,punt_return_yards,int32,17272,0
2004,kickoff_returns,int32,17272,0
2004,kickoff_return_yards,int32,17272,0
2004,fg_made,int32,17272,0
2004,fg_att,int32,17272,0
2004,fg_missed,int32,17272,0
2004,fg_blocked,int32,17272,0
2004,fg_long,float64,406,16866
2004,fg_pct,float64,451,16821
2004,fg_made_0_19,int32,17272,0
2004,fg_made_20_29,int32,17272,0
2004,fg_made_30_39,int32,17272,0
2004,fg_made_40_49,int32,17272,0
2004,fg_made_50_59,int32,17272,0
2004,fg_made_60_,int32,17272,0
2004,fg_missed_0_19,int32,17272,0
2004,fg_missed_20_29,int32,17272,0
2004,fg_missed_30_39,int32,17272,0
2004,fg_missed_40_49,int32,17272,0
2004,fg_missed_50_59,int32,17272,0
2004,fg_missed_60_,int32,17272,0
2004,fg_made_list,str,406,16866
2004,fg_missed_list,str,143,17129
2004,fg_blocked_list,str,17,17255
2004,fg_made_distance,int32,17272,0
2004,fg_missed_distance,int32,17272,0
2004,fg_blocked_distance,int32,17272,0
2004,pat_made,int32,17272,0
2004,pat_att,int32,17272,0
2004,pat_missed,int32,17272,0
2004,pat_blocked,int32,17272,0
2004,pat_pct,float64,486,16786
2004,gwfg_made,int32,17272,0
2004,gwfg_att,int32,17272,0
2004,gwfg_missed,int32,17272,0
2004,gwfg_blocked,int32,17272,0
2004,gwfg_distance,int32,17272,0
2004,pt_att,int32,17272,0
2004,pt_blocked,int32,17272,0
2004,pt_long,float64,540,16732
2004,pt_yards,int32,17272,0
2004,pt_inside_20,int32,17272,0
2004,pt_out_of_bounds,int32,17272,0
2004,pt_downed,int32,17272,0
2004,pt_touchback,int32,17272,0
2004,pt_fair_caught,int32,17272,0
2004,pt_returned,int32,17272,0
2004,pt_return_yards,int32,17272,0
2004,pt_return_tds,int32,17272,0
2004,pt_net_yards,int32,17272,0
2004,fantasy_points,float64,17272,0
2004,fantasy_points_ppr,float64,17272,0
2005,player_id,str,17334,21
2005,player_name,str,17344,11
2005,player_display_name,str,17334,21
2005,position,str,17334,21
2005,position_group,str,17334,21
2005,headshot_url,str,17334,21
2005,season,int32,17355,0
2005,week,int32,17355,0
2005,season_type,str,17355,0
2005,game_id,str,17355,0
2005,team,str,17355,0
2005,opponent_team,str,17355,0
2005,completions,int32,17355,0
2005,attempts,int32,17355,0
2005,passing_yards,int32,17355,0
2005,passing_tds,int32,17355,0
2005,passing_interceptions,int32,17355,0
2005,sacks_suffered,int32,17355,0
2005,sack_yards_lost,int32,17355,0
2005,sack_fumbles,int32,17355,0
2005,sack_fumbles_lost,int32,17355,0
2005,passing_air_yards,int32,17355,0
2005,passing_yards_after_catch,int32,17355,0
2005,passing_first_downs,int32,17355,0
2005,passing_epa,float64,666,16689
2005,passing_cpoe,float64,0,17355
2005,passing_2pt_conversions,int32,17355,0
2005,pacr,float64,628,16727
2005,passing_10,int32,17355,0
2005,passing_16,int32,17355,0
2005,passing_20,int32,17355,0
2005,passing_40,int32,17355,0
2005,carries,int32,17355,0
2005,rushing_yards,int32,17355,0
2005,rushing_tds,int32,17355,0
2005,rushing_fumbles,int32,17355,0
2005,rushing_fumbles_lost,int32,17355,0
2005,rushing_first_downs,int32,17355,0
2005,rushing_epa,float64,2007,15348
2005,rushing_2pt_conversions,int32,17355,0
2005,rushing_10,int32,17355,0
2005,rushing_12,int32,17355,0
2005,rushing_20,int32,17355,0
2005,rushing_40,int32,17355,0
2005,receptions,int32,17355,0
2005,targets,int32,17355,0
2005,receiving_yards,int32,17355,0
2005,receiving_tds,int32,17355,0
2005,receiving_fumbles,int32,17355,0
2005,receiving_fumbles_lost,int32,17355,0
2005,receiving_air_yards,int32,17355,0
2005,receiving_yards_after_catch,int32,17355,0
2005,receiving_first_downs,int32,17355,0
2005,receiving_epa,float64,3533,13822
2005,receiving_2pt_conversions,int32,17355,0
2005,receiving_10,int32,17355,0
2005,receiving_16,int32,17355,0
2005,receiving_20,int32,17355,0
2005,receiving_40,int32,17355,0
2005,racr,float64,3504,13851
2005,target_share,float64,0,17355
2005,air_yards_share,float64,0,17355
2005,wopr,float64,0,17355
2005,special_teams_tds,int32,17355,0
2005,def_tackles_solo,int32,17355,0
2005,def_tackles_with_assist,int32,17355,0
2005,def_tackle_assists,int32,17355,0
2005,def_tackles_for_loss,int32,17355,0
2005,def_tackles_for_loss_yards,int32,17355,0
2005,def_fumbles_forced,int32,17355,0
2005,def_sacks,float64,17355,0
2005,def_sack_yards,float64,17355,0
2005,def_qb_hits,int32,17355,0
2005,def_interceptions,int32,17355,0
2005,def_interception_yards,int32,17355,0
2005,def_pass_defended,int32,17355,0
2005,def_tds,int32,17355,0
2005,def_fumbles,int32,17355,0
2005,def_safeties,int32,17355,0
2005,def_punt_blocks,int32,17355,0
2005,def_pat_blocks,int32,17355,0
2005,def_fg_blocks,int32,17355,0
2005,def_2pt_atts,int32,17355,0
2005,def_2pt_made,int32,17355,0
2005,misc_yards,int32,17355,0
2005,fumble_recovery_own,int32,17355,0
2005,fumble_recovery_yards_own,int32,17355,0
2005,fumble_recovery_opp,int32,17355,0
2005,fumble_recovery_yards_opp,int32,17355,0
2005,fumble_recovery_tds,int32,17355,0
2005,penalties,int32,17355,0
2005,penalty_yards,int32,17355,0
2005,fumbles_forced_by_opp,int32,17355,0
2005,fumbles_not_forced,int32,17355,0
2005,fumbles_out_of_bounds,int32,17355,0
2005,fumbles_total,int32,17355,0
2005,fumbles_lost_total,int32,17355,0
2005,punt_returns,int32,17355,0
2005,punt_return_yards,int32,17355,0
2005,kickoff_returns,int32,17355,0
2005,kickoff_return_yards,int32,17355,0
2005,fg_made,int32,17355,0
2005,fg_att,int32,17355,0
2005,fg_missed,int32,17355,0
2005,fg_blocked,int32,17355,0
2005,fg_long,float64,426,16929
2005,fg_pct,float64,461,16894
2005,fg_made_0_19,int32,17355,0
2005,fg_made_20_29,int32,17355,0
2005,fg_made_30_39,int32,17355,0
2005,fg_made_40_49,int32,17355,0
2005,fg_made_50_59,int32,17355,0
2005,fg_made_60_,int32,17355,0
2005,fg_missed_0_19,int32,17355,0
2005,fg_missed_20_29,int32,17355,0
2005,fg_missed_30_39,int32,17355,0
2005,fg_missed_40_49,int32,17355,0
2005,fg_missed_50_59,int32,17355,0
2005,fg_missed_60_,int32,17355,0
2005,fg_made_list,str,426,16929
2005,fg_missed_list,str,145,17210
2005,fg_blocked_list,str,24,17331
2005,fg_made_distance,int32,17355,0
2005,fg_missed_distance,int32,17355,0
2005,fg_blocked_distance,int32,17355,0
2005,pat_made,int32,17355,0
2005,pat_att,int32,17355,0
2005,pat_missed,int32,17355,0
2005,pat_blocked,int32,17355,0
2005,pat_pct,float64,483,16872
2005,gwfg_made,int32,17355,0
2005,gwfg_att,int32,17355,0
2005,gwfg_missed,int32,17355,0
2005,gwfg_blocked,int32,17355,0
2005,gwfg_distance,int32,17355,0
2005,pt_att,int32,17355,0
2005,pt_blocked,int32,17355,0
2005,pt_long,float64,548,16807
2005,pt_yards,int32,17355,0
2005,pt_inside_20,int32,17355,0
2005,pt_out_of_bounds,int32,17355,0
2005,pt_downed,int32,17355,0
2005,pt_touchback,int32,17355,0
2005,pt_fair_caught,int32,17355,0
2005,pt_returned,int32,17355,0
2005,pt_return_yards,int32,17355,0
2005,pt_return_tds,int32,17355,0
2005,pt_net_yards,int32,17355,0
2005,fantasy_points,float64,17355,0
2005,fantasy_points_ppr,float64,17355,0
2006,player_id,str,17193,21
2006,player_name,str,17203,11
2006,player_display_name,str,17193,21
2006,position,str,17193,21
2006,position_group,str,17193,21
2006,headshot_url,str,17193,21
2006,season,int32,17214,0
2006,week,int32,17214,0
2006,season_type,str,17214,0
2006,game_id,str,17214,0
2006,team,str,17214,0
2006,opponent_team,str,17214,0
2006,completions,int32,17214,0
2006,attempts,int32,17214,0
2006,passing_yards,int32,17214,0
2006,passing_tds,int32,17214,0
2006,passing_interceptions,int32,17214,0
2006,sacks_suffered,int32,17214,0
2006,sack_yards_lost,int32,17214,0
2006,sack_fumbles,int32,17214,0
2006,sack_fumbles_lost,int32,17214,0
2006,passing_air_yards,int32,17214,0
2006,passing_yards_after_catch,int32,17214,0
2006,passing_first_downs,int32,17214,0
2006,passing_epa,float64,646,16568
2006,passing_cpoe,float64,614,16600
2006,passing_2pt_conversions,int32,17214,0
2006,pacr,float64,633,16581
2006,passing_10,int32,17214,0
2006,passing_16,int32,17214,0
2006,passing_20,int32,17214,0
2006,passing_40,int32,17214,0
2006,carries,int32,17214,0
2006,rushing_yards,int32,17214,0
2006,rushing_tds,int32,17214,0
2006,rushing_fumbles,int32,17214,0
2006,rushing_fumbles_lost,int32,17214,0
2006,rushing_first_downs,int32,17214,0
2006,rushing_epa,float64,2049,15165
2006,rushing_2pt_conversions,int32,17214,0
2006,rushing_10,int32,17214,0
2006,rushing_12,int32,17214,0
2006,rushing_20,int32,17214,0
2006,rushing_40,int32,17214,0
2006,receptions,int32,17214,0
2006,targets,int32,17214,0
2006,receiving_yards,int32,17214,0
2006,receiving_tds,int32,17214,0
2006,receiving_fumbles,int32,17214,0
2006,receiving_fumbles_lost,int32,17214,0
2006,receiving_air_yards,int32,17214,0
2006,receiving_yards_after_catch,int32,17214,0
2006,receiving_first_downs,int32,17214,0
2006,receiving_epa,float64,3593,13621
2006,receiving_2pt_conversions,int32,17214,0
2006,receiving_10,int32,17214,0
2006,receiving_16,int32,17214,0
2006,receiving_20,int32,17214,0
2006,receiving_40,int32,17214,0
2006,racr,float64,3566,13648
2006,target_share,float64,71,17143
2006,air_yards_share,float64,17214,0
2006,wopr,float64,71,17143
2006,special_teams_tds,int32,17214,0
2006,def_tackles_solo,int32,17214,0
2006,def_tackles_with_assist,int32,17214,0
2006,def_tackle_assists,int32,17214,0
2006,def_tackles_for_loss,int32,17214,0
2006,def_tackles_for_loss_yards,int32,17214,0
2006,def_fumbles_forced,int32,17214,0
2006,def_sacks,float64,17214,0
2006,def_sack_yards,float64,17214,0
2006,def_qb_hits,int32,17214,0
2006,def_interceptions,int32,17214,0
2006,def_interception_yards,int32,17214,0
2006,def_pass_defended,int32,17214,0
2006,def_tds,int32,17214,0
2006,def_fumbles,int32,17214,0
2006,def_safeties,int32,17214,0
2006,def_punt_blocks,int32,17214,0
2006,def_pat_blocks,int32,17214,0
2006,def_fg_blocks,int32,17214,0
2006,def_2pt_atts,int32,17214,0
2006,def_2pt_made,int32,17214,0
2006,misc_yards,int32,17214,0
2006,fumble_recovery_own,int32,17214,0
2006,fumble_recovery_yards_own,int32,17214,0
2006,fumble_recovery_opp,int32,17214,0
2006,fumble_recovery_yards_opp,int32,17214,0
2006,fumble_recovery_tds,int32,17214,0
2006,penalties,int32,17214,0
2006,penalty_yards,int32,17214,0
2006,fumbles_forced_by_opp,int32,17214,0
2006,fumbles_not_forced,int32,17214,0
2006,fumbles_out_of_bounds,int32,17214,0
2006,fumbles_total,int32,17214,0
2006,fumbles_lost_total,int32,17214,0
2006,punt_returns,int32,17214,0
2006,punt_return_yards,int32,17214,0
2006,kickoff_returns,int32,17214,0
2006,kickoff_return_yards,int32,17214,0
2006,fg_made,int32,17214,0
2006,fg_att,int32,17214,0
2006,fg_missed,int32,17214,0
2006,fg_blocked,int32,17214,0
2006,fg_long,float64,423,16791
2006,fg_pct,float64,456,16758
2006,fg_made_0_19,int32,17214,0
2006,fg_made_20_29,int32,17214,0
2006,fg_made_30_39,int32,17214,0
2006,fg_made_40_49,int32,17214,0
2006,fg_made_50_59,int32,17214,0
2006,fg_made_60_,int32,17214,0
2006,fg_missed_0_19,int32,17214,0
2006,fg_missed_20_29,int32,17214,0
2006,fg_missed_30_39,int32,17214,0
2006,fg_missed_40_49,int32,17214,0
2006,fg_missed_50_59,int32,17214,0
2006,fg_missed_60_,int32,17214,0
2006,fg_made_list,str,423,16791
2006,fg_missed_list,str,143,17071
2006,fg_blocked_list,str,19,17195
2006,fg_made_distance,int32,17214,0
2006,fg_missed_distance,int32,17214,0
2006,fg_blocked_distance,int32,17214,0
2006,pat_made,int32,17214,0
2006,pat_att,int32,17214,0
2006,pat_missed,int32,17214,0
2006,pat_blocked,int32,17214,0
2006,pat_pct,float64,475,16739
2006,gwfg_made,int32,17214,0
2006,gwfg_att,int32,17214,0
2006,gwfg_missed,int32,17214,0
2006,gwfg_blocked,int32,17214,0
2006,gwfg_distance,int32,17214,0
2006,pt_att,int32,17214,0
2006,pt_blocked,int32,17214,0
2006,pt_long,float64,541,16673
2006,pt_yards,int32,17214,0
2006,pt_inside_20,int32,17214,0
2006,pt_out_of_bounds,int32,17214,0
2006,pt_downed,int32,17214,0
2006,pt_touchback,int32,17214,0
2006,pt_fair_caught,int32,17214,0
2006,pt_returned,int32,17214,0
2006,pt_return_yards,int32,17214,0
2006,pt_return_tds,int32,17214,0
2006,pt_net_yards,int32,17214,0
2006,fantasy_points,float64,17214,0
2006,fantasy_points_ppr,float64,17214,0
2007,player_id,str,17244,21
2007,player_name,str,17254,11
2007,player_display_name,str,17244,21
2007,position,str,17244,21
2007,position_group,str,17244,21
2007,headshot_url,str,17244,21
2007,season,int32,17265,0
2007,week,int32,17265,0
2007,season_type,str,17265,0
2007,game_id,str,17265,0
2007,team,str,17265,0
2007,opponent_team,str,17265,0
2007,completions,int32,17265,0
2007,attempts,int32,17265,0
2007,passing_yards,int32,17265,0
2007,passing_tds,int32,17265,0
2007,passing_interceptions,int32,17265,0
2007,sacks_suffered,int32,17265,0
2007,sack_yards_lost,int32,17265,0
2007,sack_fumbles,int32,17265,0
2007,sack_fumbles_lost,int32,17265,0
2007,passing_air_yards,int32,17265,0
2007,passing_yards_after_catch,int32,17265,0
2007,passing_first_downs,int32,17265,0
2007,passing_epa,float64,669,16596
2007,passing_cpoe,float64,657,16608
2007,passing_2pt_conversions,int32,17265,0
2007,pacr,float64,657,16608
2007,passing_10,int32,17265,0
2007,passing_16,int32,17265,0
2007,passing_20,int32,17265,0
2007,passing_40,int32,17265,0
2007,carries,int32,17265,0
2007,rushing_yards,int32,17265,0
2007,rushing_tds,int32,17265,0
2007,rushing_fumbles,int32,17265,0
2007,rushing_fumbles_lost,int32,17265,0
2007,rushing_first_downs,int32,17265,0
2007,rushing_epa,float64,2058,15207
2007,rushing_2pt_conversions,int32,17265,0
2007,rushing_10,int32,17265,0
2007,rushing_12,int32,17265,0
2007,rushing_20,int32,17265,0
2007,rushing_40,int32,17265,0
2007,receptions,int32,17265,0
2007,targets,int32,17265,0
2007,receiving_yards,int32,17265,0
2007,receiving_tds,int32,17265,0
2007,receiving_fumbles,int32,17265,0
2007,receiving_fumbles_lost,int32,17265,0
2007,receiving_air_yards,int32,17265,0
2007,receiving_yards_after_catch,int32,17265,0
2007,receiving_first_downs,int32,17265,0
2007,receiving_epa,float64,3665,13600
2007,receiving_2pt_conversions,int32,17265,0
2007,receiving_10,int32,17265,0
2007,receiving_16,int32,17265,0
2007,receiving_20,int32,17265,0
2007,receiving_40,int32,17265,0
2007,racr,float64,3645,13620
2007,target_share,float64,452,16813
2007,air_yards_share,float64,17265,0
2007,wopr,float64,452,16813
2007,special_teams_tds,int32,17265,0
2007,def_tackles_solo,int32,17265,0
2007,def_tackles_with_assist,int32,17265,0
2007,def_tackle_assists,int32,17265,0
2007,def_tackles_for_loss,int32,17265,0
2007,def_tackles_for_loss_yards,int32,17265,0
2007,def_fumbles_forced,int32,17265,0
2007,def_sacks,float64,17265,0
2007,def_sack_yards,float64,17265,0
2007,def_qb_hits,int32,17265,0
2007,def_interceptions,int32,17265,0
2007,def_interception_yards,int32,17265,0
2007,def_pass_defended,int32,17265,0
2007,def_tds,int32,17265,0
2007,def_fumbles,int32,17265,0
2007,def_safeties,int32,17265,0
2007,def_punt_blocks,int32,17265,0
2007,def_pat_blocks,int32,17265,0
2007,def_fg_blocks,int32,17265,0
2007,def_2pt_atts,int32,17265,0
2007,def_2pt_made,int32,17265,0
2007,misc_yards,int32,17265,0
2007,fumble_recovery_own,int32,17265,0
2007,fumble_recovery_yards_own,int32,17265,0
2007,fumble_recovery_opp,int32,17265,0
2007,fumble_recovery_yards_opp,int32,17265,0
2007,fumble_recovery_tds,int32,17265,0
2007,penalties,int32,17265,0
2007,penalty_yards,int32,17265,0
2007,fumbles_forced_by_opp,int32,17265,0
2007,fumbles_not_forced,int32,17265,0
2007,fumbles_out_of_bounds,int32,17265,0
2007,fumbles_total,int32,17265,0
2007,fumbles_lost_total,int32,17265,0
2007,punt_returns,int32,17265,0
2007,punt_return_yards,int32,17265,0
2007,kickoff_returns,int32,17265,0
2007,kickoff_return_yards,int32,17265,0
2007,fg_made,int32,17265,0
2007,fg_att,int32,17265,0
2007,fg_missed,int32,17265,0
2007,fg_blocked,int32,17265,0
2007,fg_long,float64,415,16850
2007,fg_pct,float64,455,16810
2007,fg_made_0_19,int32,17265,0
2007,fg_made_20_29,int32,17265,0
2007,fg_made_30_39,int32,17265,0
2007,fg_made_40_49,int32,17265,0
2007,fg_made_50_59,int32,17265,0
2007,fg_made_60_,int32,17265,0
2007,fg_missed_0_19,int32,17265,0
2007,fg_missed_20_29,int32,17265,0
2007,fg_missed_30_39,int32,17265,0
2007,fg_missed_40_49,int32,17265,0
2007,fg_missed_50_59,int32,17265,0
2007,fg_missed_60_,int32,17265,0
2007,fg_made_list,str,415,16850
2007,fg_missed_list,str,137,17128
2007,fg_blocked_list,str,18,17247
2007,fg_made_distance,int32,17265,0
2007,fg_missed_distance,int32,17265,0
2007,fg_blocked_distance,int32,17265,0
2007,pat_made,int32,17265,0
2007,pat_att,int32,17265,0
2007,pat_missed,int32,17265,0
2007,pat_blocked,int32,17265,0
2007,pat_pct,float64,486,16779
2007,gwfg_made,int32,17265,0
2007,gwfg_att,int32,17265,0
2007,gwfg_missed,int32,17265,0
2007,gwfg_blocked,int32,17265,0
2007,gwfg_distance,int32,17265,0
2007,pt_att,int32,17265,0
2007,pt_blocked,int32,17265,0
2007,pt_long,float64,535,16730
2007,pt_yards,int32,17265,0
2007,pt_inside_20,int32,17265,0
2007,pt_out_of_bounds,int32,17265,0
2007,pt_downed,int32,17265,0
2007,pt_touchback,int32,17265,0
2007,pt_fair_caught,int32,17265,0
2007,pt_returned,int32,17265,0
2007,pt_return_yards,int32,17265,0
2007,pt_return_tds,int32,17265,0
2007,pt_net_yards,int32,17265,0
2007,fantasy_points,float64,17265,0
2007,fantasy_points_ppr,float64,17265,0
2008,player_id,str,17191,21
2008,player_name,str,17202,10
2008,player_display_name,str,17191,21
2008,position,str,17191,21
2008,position_group,str,17191,21
2008,headshot_url,str,17191,21
2008,season,int32,17212,0
2008,week,int32,17212,0
2008,season_type,str,17212,0
2008,game_id,str,17212,0
2008,team,str,17212,0
2008,opponent_team,str,17212,0
2008,completions,int32,17212,0
2008,attempts,int32,17212,0
2008,passing_yards,int32,17212,0
2008,passing_tds,int32,17212,0
2008,passing_interceptions,int32,17212,0
2008,sacks_suffered,int32,17212,0
2008,sack_yards_lost,int32,17212,0
2008,sack_fumbles,int32,17212,0
2008,sack_fumbles_lost,int32,17212,0
2008,passing_air_yards,int32,17212,0
2008,passing_yards_after_catch,int32,17212,0
2008,passing_first_downs,int32,17212,0
2008,passing_epa,float64,650,16562
2008,passing_cpoe,float64,641,16571
2008,passing_2pt_conversions,int32,17212,0
2008,pacr,float64,642,16570
2008,passing_10,int32,17212,0
2008,passing_16,int32,17212,0
2008,passing_20,int32,17212,0
2008,passing_40,int32,17212,0
2008,carries,int32,17212,0
2008,rushing_yards,int32,17212,0
2008,rushing_tds,int32,17212,0
2008,rushing_fumbles,int32,17212,0
2008,rushing_fumbles_lost,int32,17212,0
2008,rushing_first_downs,int32,17212,0
2008,rushing_epa,float64,2049,15163
2008,rushing_2pt_conversions,int32,17212,0
2008,rushing_10,int32,17212,0
2008,rushing_12,int32,17212,0
2008,rushing_20,int32,17212,0
2008,rushing_40,int32,17212,0
2008,receptions,int32,17212,0
2008,targets,int32,17212,0
2008,receiving_yards,int32,17212,0
2008,receiving_tds,int32,17212,0
2008,receiving_fumbles,int32,17212,0
2008,receiving_fumbles_lost,int32,17212,0
2008,receiving_air_yards,int32,17212,0
2008,receiving_yards_after_catch,int32,17212,0
2008,receiving_first_downs,int32,17212,0
2008,receiving_epa,float64,3635,13577
2008,receiving_2pt_conversions,int32,17212,0
2008,receiving_10,int32,17212,0
2008,receiving_16,int32,17212,0
2008,receiving_20,int32,17212,0
2008,receiving_40,int32,17212,0
2008,racr,float64,3612,13600
2008,target_share,float64,533,16679
2008,air_yards_share,float64,17212,0
2008,wopr,float64,533,16679
2008,special_teams_tds,int32,17212,0
2008,def_tackles_solo,int32,17212,0
2008,def_tackles_with_assist,int32,17212,0
2008,def_tackle_assists,int32,17212,0
2008,def_tackles_for_loss,int32,17212,0
2008,def_tackles_for_loss_yards,int32,17212,0
2008,def_fumbles_forced,int32,17212,0
2008,def_sacks,float64,17212,0
2008,def_sack_yards,float64,17212,0
2008,def_qb_hits,int32,17212,0
2008,def_interceptions,int32,17212,0
2008,def_interception_yards,int32,17212,0
2008,def_pass_defended,int32,17212,0
2008,def_tds,int32,17212,0
2008,def_fumbles,int32,17212,0
2008,def_safeties,int32,17212,0
2008,def_punt_blocks,int32,17212,0
2008,def_pat_blocks,int32,17212,0
2008,def_fg_blocks,int32,17212,0
2008,def_2pt_atts,int32,17212,0
2008,def_2pt_made,int32,17212,0
2008,misc_yards,int32,17212,0
2008,fumble_recovery_own,int32,17212,0
2008,fumble_recovery_yards_own,int32,17212,0
2008,fumble_recovery_opp,int32,17212,0
2008,fumble_recovery_yards_opp,int32,17212,0
2008,fumble_recovery_tds,int32,17212,0
2008,penalties,int32,17212,0
2008,penalty_yards,int32,17212,0
2008,fumbles_forced_by_opp,int32,17212,0
2008,fumbles_not_forced,int32,17212,0
2008,fumbles_out_of_bounds,int32,17212,0
2008,fumbles_total,int32,17212,0
2008,fumbles_lost_total,int32,17212,0
2008,punt_returns,int32,17212,0
2008,punt_return_yards,int32,17212,0
2008,kickoff_returns,int32,17212,0
2008,kickoff_return_yards,int32,17212,0
2008,fg_made,int32,17212,0
2008,fg_att,int32,17212,0
2008,fg_missed,int32,17212,0
2008,fg_blocked,int32,17212,0
2008,fg_long,float64,441,16771
2008,fg_pct,float64,470,16742
2008,fg_made_0_19,int32,17212,0
2008,fg_made_20_29,int32,17212,0
2008,fg_made_30_39,int32,17212,0
2008,fg_made_40_49,int32,17212,0
2008,fg_made_50_59,int32,17212,0
2008,fg_made_60_,int32,17212,0
2008,fg_missed_0_19,int32,17212,0
2008,fg_missed_20_29,int32,17212,0
2008,fg_missed_30_39,int32,17212,0
2008,fg_missed_40_49,int32,17212,0
2008,fg_missed_50_59,int32,17212,0
2008,fg_missed_60_,int32,17212,0
2008,fg_made_list,str,441,16771
2008,fg_missed_list,str,129,17083
2008,fg_blocked_list,str,21,17191
2008,fg_made_distance,int32,17212,0
2008,fg_missed_distance,int32,17212,0
2008,fg_blocked_distance,int32,17212,0
2008,pat_made,int32,17212,0
2008,pat_att,int32,17212,0
2008,pat_missed,int32,17212,0
2008,pat_blocked,int32,17212,0
2008,pat_pct,float64,485,16727
2008,gwfg_made,int32,17212,0
2008,gwfg_att,int32,17212,0
2008,gwfg_missed,int32,17212,0
2008,gwfg_blocked,int32,17212,0
2008,gwfg_distance,int32,17212,0
2008,pt_att,int32,17212,0
2008,pt_blocked,int32,17212,0
2008,pt_long,float64,534,16678
2008,pt_yards,int32,17212,0
2008,pt_inside_20,int32,17212,0
2008,pt_out_of_bounds,int32,17212,0
2008,pt_downed,int32,17212,0
2008,pt_touchback,int32,17212,0
2008,pt_fair_caught,int32,17212,0
2008,pt_returned,int32,17212,0
2008,pt_return_yards,int32,17212,0
2008,pt_return_tds,int32,17212,0
2008,pt_net_yards,int32,17212,0
2008,fantasy_points,float64,17212,0
2008,fantasy_points_ppr,float64,17212,0
2009,player_id,str,17669,21
2009,player_name,str,17679,11
2009,player_display_name,str,17669,21
2009,position,str,17669,21
2009,position_group,str,17669,21
2009,headshot_url,str,17669,21
2009,season,int32,17690,0
2009,week,int32,17690,0
2009,season_type,str,17690,0
2009,game_id,str,17690,0
2009,team,str,17690,0
2009,opponent_team,str,17690,0
2009,completions,int32,17690,0
2009,attempts,int32,17690,0
2009,passing_yards,int32,17690,0
2009,passing_tds,int32,17690,0
2009,passing_interceptions,int32,17690,0
2009,sacks_suffered,int32,17690,0
