player_id,position,feature_season,forecast_cutoff,arm,identity_status,forecast_season_year1,p_appear_year1,e_points_year1_given_appear,e_games_year1_given_appear,e_points_year1,e_games_year1,forecast_season_year2,p_appear_year2,e_points_year2_given_appear,e_games_year2_given_appear,e_points_year2,e_games_year2
00-0040735,WR,2025,post-2025-season,served_features,resolved,2026,0.993504844126149,125.13334564958332,13.351531288666848,124.32058506457281,13.264811011792359,2027,0.947249060042446,148.04027801063643,13.161362562660202,140.23101419399774,12.467088316357714
00-0040782,WR,2025,post-2025-season,served_features,resolved,2026,0.9661964699980844,81.87875779541568,11.757082662253895,79.11096674975876,11.359651765745394,2027,0.8779095238253892,95.94113025786726,11.26882274180331,84.22763197995388,9.893006807329261
00-0030061,TE,2025,post-2025-season,served_features,resolved,2026,0.6861994892885364,103.77349116560285,11.382884587858143,71.20931663952511,7.81092959081861,2027,0.6108140898488345,89.0741828405295,10.553211379335162,54.40776592076669,6.4460502036509695
00-0030506,TE,2025,post-2025-season,served_features,resolved,2026,0.8222031101316846,143.5067223725378,13.783189582838569,117.99167345950478,11.332581342544508,2027,0.47189836181976696,129.58838474385686,12.199927107777594,61.15254647149573,5.757125616480814
00-0031484,TE,2025,post-2025-season,served_features,resolved,2026,0.2773494958795771,0.0,5.086991636893232,0.0,1.4108745660359625,2027,0.18103370572697375,0.0,4.70648311008576,0.0,0.8520320783602376
00-0031610,TE,2025,post-2025-season,served_features,resolved,2026,0.5570041998134105,86.37365926380474,9.95293216350088,48.11049096319174,5.543825015527964,2027,0.35407179572326425,76.21102634495307,9.0956100713062,26.984174951870532,3.2204989911459942
00-0032392,TE,2025,post-2025-season,served_features,resolved,2026,0.931677413953939,54.26726549011565,10.949154934733837,50.55958557418278,10.201080354573831,2027,0.7509741458418846,44.52688392532599,10.002012409052579,33.43853862282243,7.511252725588191
00-0033090,TE,2025,post-2025-season,served_features,resolved,2026,0.9700168301948138,132.22256281390764,14.706964615223665,128.25811126098134,14.26600319784655,2027,0.907229360270887,118.45096595775873,13.379114485847127,107.46219406932606,12.137925475986046
00-0033110,TE,2025,post-2025-season,served_features,resolved,2026,0.8731130704038447,79.34608863017648,11.116174728216553,69.27810706842898,9.705677448098777,2027,0.548120663440753,70.72673637812537,10.548901811135838,38.76678566657732,5.7820710592911375
00-0033217,TE,2025,post-2025-season,served_features,resolved,2026,0.6715048638005049,21.95394372484192,8.499519675072447,14.742179990833923,5.707468801779235,2027,0.4177316476302213,14.38401959416612,7.597432742239235,6.0086602046164,3.1736880971753862
00-0033246,TE,2025,post-2025-season,served_features,resolved,2026,0.7042395077004094,19.392224293168127,8.862862908082407,13.656770489436642,6.241578211204174,2027,0.4100642160354885,13.829303422438969,7.94599512159988,5.670902466239333,3.2583682601606707
00-0033288,TE,2025,post-2025-season,served_features,resolved,2026,0.9528271363926899,153.52248863510079,13.285989409848153,146.28039321806236,12.65925124352922,2027,0.7669164877400275,142.6971598557621,13.141876589455451,109.43680464705832,10.078721836298067
00-0033357,TE,2025,post-2025-season,served_features,resolved,2026,0.6784186085454208,54.27193843452315,10.2575522259364,36.81909295581194,6.958914308201757,2027,0.2029740292018798,47.46341555494243,9.22758773782449,9.633840694869841,1.8729606629600957
00-0033439,TE,2025,post-2025-season,served_features,resolved,2026,0.26283209873886393,0.0,5.988907621524202,0.0,1.5740771593183838,2027,0.17353861628893635,0.0,5.5696864232612535,0.0,0.966555675056033
00-0033455,TE,2025,post-2025-season,served_features,resolved,2026,0.3830029685679686,12.30898336350701,7.1209349364561,4.714377168276925,2.727339219642045,2027,0.22146812400887672,14.001747680664977,6.90253420010921,3.100940791682513,1.5286913002052993
00-0033576,TE,2025,post-2025-season,served_features,resolved,2026,0.5755214853298368,7.472756939552866,7.9568177956202675,4.300732173360311,4.579319596234255,2027,0.2938509532434554,5.401430783080713,7.064761213532678,1.5872155844868112,2.075986817033968
00-0033858,TE,2025,post-2025-season,served_features,resolved,2026,0.9637502754761358,86.8266469428035,13.005887077918185,83.67920490979606,12.534427254155165,2027,0.7664437955216922,80.08004830396261,12.24920534060246,61.37685616764956,9.388327433375931
00-0033881,TE,2025,post-2025-season,served_features,resolved,2026,0.9556739202229806,89.98722857814323,13.256152744119024,85.99844750527558,12.66855946004685,2027,0.7139806909125994,85.76229830834235,11.970764209676672,61.23262500044273,8.546894501176768
00-0033885,TE,2025,post-2025-season,served_features,resolved,2026,0.733167219881213,108.4005214530511,12.076011358760098,79.47570894740727,8.853735675156091,2027,0.45964089068890474,106.87207664256862,11.914548062770802,49.12277649776313,5.476413483727736
