player_id,position,feature_season,forecast_cutoff,arm,identity_status,forecast_season_year1,p_appear_year1,e_points_year1_given_appear,e_games_year1_given_appear,e_points_year1,e_games_year1,forecast_season_year2,p_appear_year2,e_points_year2_given_appear,e_games_year2_given_appear,e_points_year2,e_games_year2
00-0037013,QB,2025,post-2025-season,recent_production_3col,resolved,2026,0.7107281025896484,0.2935175016424798,3.6278093389169026,0.20861113701921366,2.5783860480054166,2027,0.6203329892007546,0.8201841191476256,3.0686278098832744,0.5087872663258345,1.9035710620494566
00-0037834,QB,2025,post-2025-season,recent_production_3col,resolved,2026,0.9308873397165891,181.97697847651946,10.965913727219643,169.4000653836702,10.20803025709312,2027,0.9104352534389585,160.3113109131861,10.14339297910426,145.95306898037825,9.234902557661739
00-0038102,QB,2025,post-2025-season,recent_production_3col,resolved,2026,0.7430899603914796,13.339573169088695,4.620977878374644,9.912502897857362,3.4338022686113177,2027,0.6334080763984928,8.9267137750523,4.21721654356111,5.654252600815805,2.671219018612944
00-0038128,QB,2025,post-2025-season,recent_production_3col,resolved,2026,0.8599637484215399,74.48445767351743,6.646304175836241,64.05393342006357,5.715580652201868,2027,0.816024303750696,47.01053261514273,5.616517558003739,38.36173714622123,4.583214829773561
00-0038400,QB,2025,post-2025-season,recent_production_3col,resolved,2026,0.7694516674966457,16.465659593282556,4.477121512250918,12.669529230483404,3.4449286131865726,2027,0.7054250310701243,11.456292098482132,3.7268992350169468,8.081555209520179,2.6290480086570525
00-0039150,QB,2025,post-2025-season,recent_production_3col,resolved,2026,0.9426094129685788,210.8004034078402,12.765236935710178,198.70244450980385,12.03263249437459,2027,0.9310378803741958,193.33695022407437,12.299841397605203,180.00402433463358,11.451618263765134
00-0039163,QB,2025,post-2025-season,recent_production_3col,resolved,2026,0.9397229741348316,199.60711887918404,12.290590722502415,187.57539541163172,11.549750467623939,2027,0.9263136455861796,180.57609747483153,11.77337821742428,167.2701031576365,10.905840897447202
00-0039376,QB,2025,post-2025-season,recent_production_3col,resolved,2026,0.8938154055389109,109.60835525525972,8.473293704029164,97.96963650293299,7.573560448317128,2027,0.8540790781484913,85.63184149372336,7.72912804930419,73.13636424311697,6.60128655924137
00-0039398,QB,2025,post-2025-season,recent_production_3col,resolved,2026,0.7578057960621792,10.984570709325297,4.268615041588216,8.324171350781553,3.23478121967375,2027,0.6908896831375414,8.154159822236885,3.550900425106618,5.633624895838112,2.4532804695548722
00-0039732,QB,2025,post-2025-season,recent_production_3col,resolved,2026,0.9503161138193392,258.2157012298463,14.119738209097147,245.38654171988307,13.418214743015637,2027,0.9460320095964726,255.03378402363893,13.627610758407322,241.2701232148759,12.892155991774588
00-0039851,QB,2025,post-2025-season,recent_production_3col,resolved,2026,0.9578483589053045,308.74551172898833,15.9961685192044,295.7313817289899,15.321903764892628,2027,0.96863668310523,317.7767601672331,15.47169153376538,307.8102269363148,14.986447969293767
00-0039910,QB,2025,post-2025-season,recent_production_3col,resolved,2026,0.910446028540845,128.8958345750454,8.896945055647368,117.35270068430782,8.100188292060254,2027,0.8887965627728439,97.45414874295443,7.835093641982115,86.61691243069137,6.963804297997068
00-0039917,QB,2025,post-2025-season,recent_production_3col,resolved,2026,0.9067760586367587,127.07663879678748,9.042780369379228,115.23005367295796,8.19977674246355,2027,0.8760315949529016,101.63099347291251,8.209827641229818,89.03196130872348,7.192068402834976
00-0039918,QB,2025,post-2025-season,recent_production_3col,resolved,2026,0.9537479591528834,275.48353313022056,14.781077715615076,262.7418575031736,14.097422705348043,2027,0.9568229066876569,275.5962118961833,14.253033540267921,263.6967685386135,13.637628981115817
00-0039923,QB,2025,post-2025-season,recent_production_3col,resolved,2026,0.9211520191793228,135.0384504936597,9.571100089536095,124.39094133908165,8.81643817324357,2027,0.9128072299083835,107.02231487243532,8.605715654913743,97.69074277709048,7.855359468341024
00-0040206,QB,2025,post-2025-season,recent_production_3col,resolved,2026,0.8368611097890305,45.21203758813245,5.776041152143565,37.83619595182789,4.833744208769974,2027,0.8053294483318119,28.94142262801497,4.831871952293017,23.30737991895711,3.8912487737500903
00-0040234,QB,2025,post-2025-season,recent_production_3col,resolved,2026,0.8550916446619121,52.220249143127546,5.951007258955558,44.65309872445174,5.088656584455285,2027,0.8408852080199972,31.1961223322137,4.795114989600802,26.232357816740798,4.032141265510277
00-0040398,QB,2025,post-2025-season,recent_production_3col,resolved,2026,0.8215717263052847,40.262345728759435,5.553945536489094,33.0784048854771,4.5629646222188756,2027,0.7764599129490333,26.322890712917328,4.703029505343091,20.438669431518704,3.651713880315431
00-0040494,QB,2025,post-2025-season,recent_production_3col,resolved,2026,0.7882788990384046,20.259931128796918,5.183879347246443,15.970476204801937,4.08634270459535,2027,0.721383566599158,9.415324075570135,4.642294762225733,6.7920600623217045,3.3488751527789895
00-0040668,QB,2025,post-2025-season,recent_production_3col,resolved,2026,0.8965094366131506,100.93238971571981,8.141539107303888,90.48683984005892,7.298966638252942,2027,0.8749554321841998,74.84057095643931,7.206024928559446,65.48216410610362,6.304950655697848
00-0040676,QB,2025,post-2025-season,recent_production_3col,resolved,2026,0.9377197813552689,184.2689237127713,12.117709394379089,172.79261485451065,11.363015803823847,2027,0.9234246190939079,158.09313720666702,11.69464120207276,145.9870950064274,10.79911959746396
00-0040691,QB,2025,post-2025-season,recent_production_3col,resolved,2026,0.9462405692995253,212.32445144585898,12.442493742436373,200.910009812339,11.773592362348774,2027,0.9505298251259077,192.8655540732189,11.532709276149099,183.32446138602805,10.962184131485936
00-0040704,QB,2025,post-2025-season,recent_production_3col,resolved,2026,0.8743951667007506,87.92466183589927,7.933561008299682,76.88089934310827,6.937067400382775,2027,0.8179761997797588,64.97061573208416,7.3993612995281755,53.14441735388121,6.052501436585474
00-0040743,QB,2025,post-2025-season,recent_production_3col,resolved,2026,0.917077210389739,152.24350683225472,10.049014236779012,139.61905054567532,9.215721943432069,2027,0.8824254673543659,130.05660313971845,9.36944472410746,114.76525880808734,8.267836639521423
00-0031687,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.47036760904021435,3.815312169957082,8.663116594968908,1.7945992631247445,4.074849439612128,2027,0.15616347731786057,5.598984477054937,7.713476851471814,0.874356885385622,1.2045633673366611
00-0032104,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.5725592983821861,15.70202162393852,9.284720163077571,8.990338484184154,5.3160528622466305,2027,0.22763975090340607,11.378776598260629,8.240991338479022,2.590261870413556,1.8759772154884915
00-0032764,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.9348249642617172,165.2461192569055,13.346898931529797,154.47619752872416,12.477014316672093,2027,0.7449712885019029,152.92380486942557,11.971554852377118,113.92384395618953,8.918464643746589
00-0033280,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.9862294234902492,255.56589925054757,15.719934307534096,252.04660948163465,15.503461749423941,2027,0.9390359570218103,246.73150228492872,14.319617640546637,231.68975237555702,13.446635855277108
00-0033293,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.7627437233023089,85.74845295052772,10.158150065289535,65.40409427089837,7.748065202662532,2027,0.4191499551998625,74.00175612069512,9.546390894912468,31.017832762700507,4.001369315922936
00-0033376,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.27665570041702386,0.0,5.643325967941975,0.0,1.5612582983425665,2027,0.08976139260096676,0.3999274626467812,6.09327992782259,0.035898045986546195,0.5469412918288739
00-0033526,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.7809200646872374,52.748312973226206,10.753274949604302,41.19221597919445,8.39744816924464,2027,0.4638190426937046,44.25633694694254,9.553919806885084,20.526931835860918,4.4312899388018625
00-0033854,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.6248396148416929,11.240340148777207,9.62875973752111,7.023409809251567,6.01643052579589,2027,0.2816859200034728,6.505198302712774,8.450847249817588,1.8324227687046775,2.3804846823736856
00-0033906,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.7586894071035112,79.79980078754049,9.741330733573522,60.5432635464774,7.390644438654107,2027,0.43373737371539334,68.62623790472647,9.375162562781938,29.765764196763836,4.066358388135914
00-0033923,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.8760279314659456,91.83618041356029,12.15252420948434,80.45105916142461,10.645950645324392,2027,0.621160488494218,81.14796204640697,10.665610955830948,50.40590774505642,6.625056111413235
00-0033955,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.7928308409071877,49.34232784813828,11.063254436081047,39.12011928015762,8.77128931772831,2027,0.4805976171200423,40.43160865911882,9.663835346794245,19.431334777902574,4.644416239909752
00-0034367,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.32253772396504365,0.0,5.39630828682118,0.0,1.7405129926450071,2027,0.12447331302782438,-0.038088329775883924,6.177341624957863,-0.004740980594900604,0.7689141777631895
