player_id,position,statline_position,position_source,forecast_cutoff,arm,role_evidence,listed_position,feature_season,identity_status,games_t,seasons_since_last_observed,p_appear_year1,e_points_year1_given_appear,e_games_year1_given_appear,e_points_year1,e_games_year1,forecast_season_year1,p_appear_year2,e_points_year2_given_appear,e_games_year2_given_appear,e_points_year2,e_games_year2,forecast_season_year2,p_appear_year3,e_points_year3_given_appear,e_games_year3_given_appear,e_points_year3,e_games_year3,forecast_season_year3,p_appear_year4,e_points_year4_given_appear,e_games_year4_given_appear,e_points_year4,e_games_year4,forecast_season_year4,p_appear_year5,e_points_year5_given_appear,e_games_year5_given_appear,e_points_year5,e_games_year5,forecast_season_year5
00-0035726,RB,RB,statline,post-2025-season,basic_cohort_3col_plus_lags,"{""statline_position"": ""RB""}",RB,2025,resolved,2,0,0.0931480265206052,0.0,4.894542804595188,0.0,0.45591700296867,2026.0,0.04068581181426338,0.0,5.907869770227251,0.0,0.24036647769464137,2027.0,0.019736667307947018,0.0,7.203199554733738,0.0,0.14216715316453188,2028.0,0.011941758542080542,0.0,7.366553487713684,0.0,0.0879696030375981,2029.0,0.007717398598053075,0.0,7.497020682875798,0.0,0.05785749690760059,2030.0
00-0035806,RB,RB,statline,post-2025-season,basic_cohort_3col_plus_lags,"{""statline_position"": ""RB""}",RB,2025,resolved,0,1,0.07362039274186077,9.648694228953591,5.968529239961545,0.7103406585816889,0.43940546673724873,2026.0,0.03937514294791165,20.76740330450258,7.767441136822736,0.8177194737717218,0.3058441051018846,2027.0,0.019486072889470782,22.034347569644154,8.123021589508749,0.42936290281401934,0.1582857907759123,2028.0,0.01588703986206536,10.442047706030863,8.237902837992685,0.16589322814730045,0.13087589076701114,2029.0,0.008895368563397297,11.84855561926014,8.069366354588233,0.10539726917723104,0.07177998779714001,2030.0
00-0035860,RB,RB,statline,post-2025-season,basic_cohort_3col_plus_lags,"{""statline_position"": ""RB""}",RB,2025,resolved,0,1,0.12406219449134798,40.40705361097804,6.066742699335066,5.012987743907482,0.7526534126938724,2026.0,0.07853709414408114,52.11010765480472,7.188603952884698,4.092576430743602,0.5645720654122193,2027.0,0.05163929378489438,46.141485650260876,8.671323814009437,2.3827137331653097,0.44778103793558416,2028.0,0.02357678037062697,39.8989582828838,9.1699283274233,0.940688976452359,0.21619738619004983,2029.0,0.01658044953981249,46.177554153622225,8.953576604939276,0.765644606516092,0.1484543250990413,2030.0
00-0035876,WR,WR,statline,post-2025-season,basic_cohort_3col_plus_lags,"{""statline_position"": ""WR""}",WR,2025,resolved,4,0,0.2703164841140563,4.996268579478482,7.1039245700686555,1.3505737560941535,1.920307913192418,2026.0,0.15645043728475788,3.981678250894737,7.212907917894256,0.6229353034796915,1.1284625978492488,2027.0,0.0843954663875336,2.538834786902999,7.499982088204006,0.2142661459215731,0.6329644862321253,2028.0,0.046197670904050386,1.725013642918924,7.907081137689253,0.07969161258056554,0.36528873221059244,2029.0,0.022712826387132366,8.23907602173631,8.455289388723985,0.187132703272082,0.19204351993905042,2030.0
00-0035891,WR,WR,statline,post-2025-season,basic_cohort_3col_plus_lags,"{""statline_position"": ""WR""}",WR,2025,resolved,8,0,0.4428722566798412,14.301853991518234,7.900263710671209,6.333894351929275,3.4988076179108143,2026.0,0.22960764155927108,12.439958718037934,7.8997502272427775,2.8563095823433833,1.8138430185845298,2027.0,0.11722963343398954,9.729170960877735,7.959928706991004,1.1405471453603127,0.9331395244812457,2028.0,0.05962640464535305,10.080101638834407,8.186264402290362,0.6010402191834268,0.4881175137848144,2029.0,0.035799372990816154,15.373343302124255,8.53507500884109,0.5503560509886115,0.3055503337460957,2030.0
00-0035924,RB,RB,statline,post-2025-season,basic_cohort_3col_plus_lags,"{""statline_position"": ""RB""}",RB,2025,resolved,0,1,0.05753471421794646,5.763312548972152,5.485759246004763,0.33159054045381736,0.3156215904873415,2026.0,0.03283068883333087,25.970253082322785,7.8872882565633216,0.8526212978685913,0.2589451064900152,2027.0,0.01730334297344141,24.36695570421682,8.190596221673122,0.42162979176871823,0.14172469558058337,2028.0,0.018097451628921627,8.28196208155817,7.805374117330315,0.14988240816356205,0.1412573805340222,2029.0,0.01163150008138745,14.989561578485706,8.121645516417779,0.17435108672011868,0.09446692048521341,2030.0
00-0035956,TE,TE,statline,post-2025-season,basic_cohort_3col_plus_lags,"{""statline_position"": ""TE""}",TE,2025,resolved,2,0,0.26927950157068675,0.0,5.240180930229606,0.0,1.4110733090324459,2026.0,0.149891781772297,0.0,5.588422237540547,0.0,0.8376585664808793,2027.0,0.07935162118895418,2.870524264037847,6.017842539435995,0.22778075401363274,0.4775255615640992,2028.0,0.04640917272201078,5.074920706979327,6.811298828705869,0.23552287164071267,0.3161067438026404,2029.0,0.030125597539465088,8.878182295177723,7.67713214953306,0.2674605467065285,0.23127819339412148,2030.0
00-0035973,RB,RB,statline,post-2025-season,basic_cohort_3col_plus_lags,"{""statline_position"": ""RB""}",RB,2025,resolved,0,1,0.10856687121873373,20.982982726037633,6.060173379456122,2.278056783402642,0.6579340628506113,2026.0,0.06718402387371428,38.66966215113837,7.898078299031175,2.5979835051505455,0.5306246809985751,2027.0,0.038404674205411174,35.605929861055884,8.461534577119854,1.3674341360945723,0.3249624787121096,2028.0,0.029183890505393804,26.788474070219195,8.589037488210447,0.7817918940718581,0.2506615296026563,2029.0,0.018770421218929714,34.139182808957486,8.53121830169162,0.6408068413941761,0.1601345610333939,2030.0
00-0035976,WR,WR,statline,post-2025-season,basic_cohort_3col_plus_lags,"{""statline_position"": ""WR""}",WR,2025,resolved,0,1,0.06707404729257344,1.149955792937881,5.6743969894179855,0.07713218923988421,0.38060477202505827,2026.0,0.04107039476561238,4.283557517761974,6.502286358075576,0.17592739825569093,0.2670514676052199,2027.0,0.02357174280247889,2.5245638356723106,7.306645536014221,0.059508369422907284,0.17223036932380772,2028.0,0.014083652660211762,0.0,7.674318942262362,0.0,0.10808244238650683,2029.0,0.006334221794914112,4.689153064762024,7.915861876446125,0.029702135542503918,0.050140824823314764,2030.0
00-0035993,QB,QB,statline,post-2025-season,basic_cohort_3col_plus_lags,"{""statline_position"": ""QB""}",QB,2025,resolved,5,0,0.7597045133736886,69.19115208432778,6.408766298426934,52.564830523989116,4.86876868207213,2026.0,0.6861907028147438,66.1744885317328,6.199285666539251,45.40831879399594,4.253892188471936,2027.0,0.558330608001641,67.75235066074057,6.276723080762437,37.82821113795167,3.504486613940025,2028.0,0.483434958730566,65.18246697304431,6.233028102661477,31.51148323107016,3.0132636835766093,2029.0,0.4055810806181801,63.85767443096727,6.3235249347407345,25.899464601475636,2.564702076348154,2030.0
00-0036040,TE,TE,statline,post-2025-season,basic_cohort_3col_plus_lags,"{""statline_position"": ""TE""}",TE,2025,resolved,17,0,0.9581662347762262,128.30953715350836,12.90267187592456,122.94186610025741,12.362904529907743,2026.0,0.8735229407131028,106.36889642029759,12.112463238223087,92.91567120146578,10.580514507131983,2027.0,0.7486782280070398,111.73296075521301,11.698694731253678,83.652035068193,8.758558041390296,2028.0,0.5675397633398986,107.27444263141754,11.304454873965593,60.88251178345425,6.415727643856997,2029.0,0.3858433007870629,90.68963732176087,10.93986327145297,34.99198901140983,4.22107295481657,2030.0
00-0036096,RB,RB,statline,post-2025-season,basic_cohort_3col_plus_lags,"{""statline_position"": ""RB""}",RB,2025,resolved,0,1,0.07945329987478,13.539606351862453,5.67323172372296,1.0757664036610035,0.4507569814040754,2026.0,0.04906949605609832,35.02776637761448,7.926286236443666,1.7187948441202872,0.3889388712186788,2027.0,0.027460705517018635,31.873870283877494,8.386610347395237,0.875278965553211,0.23030223703580197,2028.0,0.025372749328550156,18.542100401539734,8.143613427952273,0.47046406551307685,0.20662586213604806,2029.0,0.01699793285189783,27.980419449261603,8.395540672375919,0.4756092909664848,0.14270683660442304,2030.0
00-0036133,WR,WR,statline,post-2025-season,basic_cohort_3col_plus_lags,"{""statline_position"": ""WR""}",WR,2025,resolved,6,0,0.371169028823518,2.6941678161641938,7.08872670007124,0.9999916518132421,2.6311158048607837,2026.0,0.14650723502317733,2.5641916770306814,7.410150634922845,0.37567263267120926,1.085640680627788,2027.0,0.07248007246934215,2.435045831314151,7.186268192607429,0.17649229831981916,0.520861239384315,2028.0,0.03331047833913247,0.0,7.138942867286292,0.0,0.23780160174504428,2029.0,0.015919415874018218,0.0,7.344511713972549,0.0,0.11692033636632736,2030.0
00-0036139,RB,RB,statline,post-2025-season,basic_cohort_3col_plus_lags,"{""statline_position"": ""RB""}",RB,2025,resolved,18,0,0.9628811788327823,148.96258318883662,12.722369110553473,143.4332677028434,12.250129766715505,2026.0,0.8575381629842674,118.64671554484693,11.678030353333515,101.74408649244496,10.014356696472138,2027.0,0.6857890823491504,117.32967409743239,10.985730812569706,80.46340953160303,7.533894252886965,2028.0,0.4804703552635737,109.53368096764433,10.752019429591169,52.62768660785101,5.166026595136516,2029.0,0.3014213963645078,86.70756332642856,10.602419148709608,26.135514813216083,3.195795984645846,2030.0
